,stim_color,stimPosit,correction,respPosit,RT,congruency,nblock,hand,trial_index,postError,error_outlier,block1,block2,block3,block4,block5,block6,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
796,green,1,1,1,358.5,0,5,1,797,0,0,0,0,0,0,1,0,0.5135054054820188,0.5541661668808167,0.4458338331191834,0.4864945945179811,0.5135054054820188,0.0,0.0,-0.4864945945179811,0.48649459451798116
797,green,1,1,1,379.5,0,5,1,798,0,0,0,0,0,0,1,0,0.6682006737844647,0.5373480252925402,0.46265197470745983,0.3317993262155353,0.6682006737844647,0.0,0.0,-0.3317993262155353,0.3317993262155353
798,green,1,1,1,392.6,0,5,1,799,0,0,0,0,0,0,1,0,0.7737060306165144,0.5257517759438545,0.47424822405614553,0.2262939693834855,0.7737060306165144,0.0,0.0,-0.2262939693834855,0.22629396938348556
799,red,1,1,0,421.5,1,5,0,800,0,0,0,0,0,0,1,0,0.1543371445729482,0.5177560649878573,0.4822439350121427,0.1543371445729482,0.8456628554270518,0.0,0.0,0.8456628554270518,-0.8456628554270518
800,green,0,1,1,563.3,1,6,1,801,0,0,0,0,0,0,0,1,0.48775704461935365,0.5122429553806463,0.48775704461935365,0.4232405276481841,0.5767594723518159,-0.5122429553806463,0.5122429553806463,0.0,0.0
801,green,1,1,1,538.3,0,6,1,802,0,0,0,0,0,0,0,1,0.552926298461281,0.3493602382619507,0.6506397617380493,0.4470737015387189,0.552926298461281,0.0,0.0,-0.4470737015387189,0.44707370153871895
802,red,0,1,0,383.4,0,6,0,803,0,0,0,0,0,0,0,1,0.39613262382338854,0.39613262382338854,0.6038673761766115,0.30491346586534285,0.695086534134657,0.6038673761766115,-0.6038673761766115,0.0,0.0
803,red,0,1,0,366.2,0,6,0,804,0,0,0,0,0,0,0,1,0.5881500209936303,0.5881500209936303,0.4118499790063697,0.3654862023534545,0.6345137976465454,0.41184997900636966,-0.4118499790063697,0.0,0.0
804,green,1,1,1,365.2,0,6,1,805,0,0,0,0,0,0,0,1,0.5927483890036538,0.7191098378562866,0.28089016214371343,0.4072516109963461,0.5927483890036538,0.0,0.0,-0.4072516109963461,0.4072516109963462
805,green,1,1,1,370.2,0,6,1,806,0,0,0,0,0,0,0,1,0.7222460194801104,0.6510780665744166,0.3489219334255834,0.27775398051988964,0.7222460194801104,0.0,0.0,-0.27775398051988964,0.27775398051988964
806,green,1,1,1,327.2,0,6,1,807,0,0,0,0,0,0,0,1,0.8105660687114252,0.6041695910287442,0.3958304089712557,0.18943393128857483,0.8105660687114252,0.0,0.0,-0.18943393128857483,0.18943393128857478
807,red,0,1,0,364.2,0,6,0,808,0,0,0,0,0,0,0,1,0.5718258046395557,0.5718258046395557,0.42817419536044427,0.12919783995993817,0.8708021600400618,0.4281741953604443,-0.42817419536044427,0.0,0.0
808,red,1,1,0,425.2,1,6,0,809,0,0,0,0,0,0,0,1,0.244328808014484,0.7079763863270973,0.29202361367290275,0.244328808014484,0.755671191985516,0.0,0.0,0.755671191985516,-0.755671191985516
809,green,1,1,1,358.2,0,6,1,810,0,0,0,0,0,0,0,1,0.5153833057275983,0.6434014585873615,0.35659854141263847,0.4846166942724017,0.5153833057275983,0.0,0.0,-0.4846166942724017,0.4846166942724017
810,green,1,1,1,423.2,0,6,1,811,0,0,0,0,0,0,0,1,0.6694814404018217,0.5988765055886707,0.40112349441132933,0.33051855959817833,0.6694814404018217,0.0,0.0,-0.33051855959817833,0.33051855959817833
811,green,0,1,1,452.1,1,6,1,812,0,0,0,0,0,0,0,1,0.4318238220605654,0.5681761779394346,0.4318238220605654,0.22542046019044001,0.77457953980956,-0.5681761779394346,0.5681761779394345,0.0,0.0
812,green,1,1,1,467.1,0,6,1,813,0,0,0,0,0,0,0,1,0.6893248902065725,0.38750784723272946,0.6124921527672705,0.31067510979342744,0.6893248902065725,0.0,0.0,-0.31067510979342744,0.3106751097934275
813,red,0,1,0,392.1,0,6,0,814,0,0,0,0,0,0,0,1,0.4224357194037989,0.4224357194037989,0.5775642805962011,0.2118868190170337,0.7881131809829662,0.5775642805962011,-0.5775642805962011,0.0,0.0
814,red,0,1,0,505.0,0,6,0,815,0,0,0,0,0,0,0,1,0.6060892735347815,0.6060892735347815,0.39391072646521863,0.3013435509634163,0.6986564490365836,0.3939107264652185,-0.39391072646521863,0.0,0.0
815,red,1,1,0,550.0,1,6,0,816,0,0,0,0,0,0,0,1,0.36302471615778675,0.7313447773048158,0.26865522269518427,0.36302471615778675,0.6369752838422132,0.0,0.0,0.6369752838422132,-0.6369752838422132
816,red,0,1,0,379.0,0,6,0,817,0,0,0,0,0,0,0,1,0.6595141596984105,0.6595141596984105,0.3404858403015895,0.5655697465576174,0.4344302534423826,0.34048584030158946,-0.3404858403015895,0.0,0.0
817,green,1,1,1,418.0,0,6,1,818,0,0,0,0,0,0,0,1,0.45478911110236525,0.767781649228947,0.23221835077105302,0.5452108888976348,0.45478911110236525,0.0,0.0,-0.5452108888976348,0.5452108888976348
818,red,0,1,0,377.0,0,6,0,819,0,0,0,0,0,0,0,1,0.684637687770792,0.684637687770792,0.31536231222920796,0.37184504744774116,0.6281549525522588,0.31536231222920796,-0.31536231222920796,0.0,0.0
819,red,0,1,0,318.0,0,6,0,820,0,0,0,0,0,0,0,1,0.7849164124524368,0.7849164124524368,0.21508358754756324,0.4116360878956497,0.5883639121043504,0.21508358754756318,-0.21508358754756324,0.0,0.0
820,green,1,1,1,410.9,0,6,1,821,0,0,0,0,0,0,0,1,0.560927656769264,0.8533085665648359,0.1466914334351641,0.43907234323073596,0.560927656769264,0.0,0.0,-0.43907234323073596,0.43907234323073596
821,red,1,1,0,705.9,1,6,0,822,0,0,0,0,0,0,0,1,0.2994563748199054,0.7436092129090246,0.25639078709097546,0.2994563748199054,0.7005436251800946,0.0,0.0,0.7005436251800946,-0.7005436251800946
822,green,1,1,1,382.9,0,6,1,823,0,0,0,0,0,0,0,1,0.4777851705621629,0.6679705906685507,0.3320294093314493,0.522214829437837,0.4777851705621629,0.0,0.0,-0.522214829437837,0.522214829437837
823,red,0,1,0,323.9,0,6,0,824,0,0,0,0,0,0,0,1,0.6158171277376046,0.6158171277376046,0.3841828722623954,0.3561612616043791,0.6438387383956208,0.38418287226239545,-0.3841828722623954,0.0,0.0
824,red,0,1,0,346.9,0,6,0,825,0,0,0,0,0,0,0,1,0.7379793740842882,0.7379793740842882,0.26202062591571185,0.4008219863246537,0.5991780136753462,0.26202062591571185,-0.26202062591571185,0.0,0.0
