,stim_color,stimPosit,correction,respPosit,RT,congruency,nblock,hand,trial_index,postError,error_outlier,block1,block2,block3,block4,block5,block6,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
30,green,1,1,1,369.0,0,1,1,31,0,0,1,0,0,0,0,0,0.5183157871088252,0.5041235821474549,0.4958764178525451,0.48168421289117475,0.5183157871088252,0.0,0.0,-0.48168421289117475,0.4816842128911748
31,red,0,1,0,454.0,0,1,0,32,0,0,1,0,0,0,0,0,0.5004914144092354,0.5004914144092354,0.4995085855907646,0.4647366154937395,0.5352633845062604,0.4995085855907646,-0.4995085855907646,0.0,0.0
32,green,1,1,1,403.3,0,1,1,33,0,0,1,0,0,0,0,0,0.5042023984596693,0.5180661452777082,0.4819338547222917,0.4957976015403307,0.5042023984596693,0.0,0.0,-0.4957976015403307,0.4957976015403307
33,green,1,1,1,376.1,0,1,1,34,0,0,1,0,0,0,0,0,0.5216465619108346,0.5021529737474213,0.4978470262525787,0.4783534380891655,0.5216465619108346,0.0,0.0,-0.4783534380891655,0.4783534380891654
34,green,1,1,1,333.2,0,1,1,35,0,0,1,0,0,0,0,0,0.5384769691889857,0.5002565736013872,0.49974342639861286,0.4615230308110143,0.5384769691889857,0.0,0.0,-0.4615230308110143,0.4615230308110143
35,red,0,1,0,356.3,0,1,0,36,0,0,1,0,0,0,0,0,0.5000305763193851,0.5000305763193851,0.499969423680615,0.44528478528313714,0.5547152147168629,0.4999694236806149,-0.499969423680615,0.0,0.0
36,red,0,1,0,405.1,0,1,0,37,0,0,1,0,0,0,0,0,0.5176215213343945,0.5176215213343945,0.4823784786656055,0.4934794933252707,0.5065205066747294,0.48237847866560546,-0.4823784786656055,0.0,0.0
37,red,0,1,0,304.1,0,1,0,38,0,0,1,0,0,0,0,0,0.5345935458077375,0.5345935458077375,0.4654064541922625,0.4992229399534443,0.5007770600465556,0.46540645419226245,-0.4654064541922625,0.0,0.0
38,green,1,1,1,301.2,0,1,1,39,0,0,1,0,0,0,0,0,0.500092603588352,0.5509684258655159,0.4490315741344842,0.499907396411648,0.500092603588352,0.0,0.0,-0.499907396411648,0.49990739641164805
39,red,0,1,0,356.1,0,1,0,40,0,0,1,0,0,0,0,0,0.5060739953736144,0.5060739953736144,0.49392600462638564,0.48231863376665185,0.517681366233348,0.4939260046263856,-0.49392600462638564,0.0,0.0
40,red,0,1,0,337.2,0,1,0,41,0,0,1,0,0,0,0,0,0.5234523084810504,0.5234523084810504,0.4765476915189496,0.4978928810361161,0.5021071189638838,0.4765476915189496,-0.4765476915189496,0.0,0.0
41,green,0,0,0,352.1,1,1,0,42,0,0,1,0,0,0,0,0,0.5402191822967073,0.5402191822967073,0.45978081770329277,0.49974889099239483,0.5002511090076052,-0.5402191822967073,0.5402191822967073,0.0,0.0
42,green,1,1,1,429.1,0,1,1,43,0,0,1,0,0,0,0,0,0.5000299250943023,0.4836334675323724,0.5163665324676276,0.49997007490569767,0.5000299250943023,0.0,0.0,-0.49997007490569767,0.49997007490569767
43,red,1,1,0,628.0,1,1,0,44,0,0,1,0,0,0,0,0,0.4823791069779578,0.49804957204774614,0.5019504279522539,0.4823791069779578,0.5176208930220423,0.0,0.0,0.5176208930220423,-0.5176208930220423
44,red,0,1,0,673.1,0,1,0,45,0,0,1,0,0,0,0,0,0.49976756413098145,0.49976756413098145,0.5002324358690186,0.5005911020250539,0.4994088979749462,0.5002324358690186,-0.5002324358690186,0.0,0.0
45,red,1,1,0,509.8,1,1,0,46,0,0,1,0,0,0,0,0,0.5000704426496314,0.5173677629777761,0.48263223702222385,0.5000704426496314,0.49992955735036854,0.0,0.0,0.4999295573503686,-0.49992955735036854
46,green,0,1,1,501.0,1,1,1,47,0,0,1,0,0,0,0,0,0.4979302536779262,0.5020697463220738,0.4979302536779262,0.517659985006018,0.48234001499398194,-0.5020697463220738,0.5020697463220738,0.0,0.0
47,red,1,1,0,482.0,1,1,0,48,0,0,1,0,0,0,0,0,0.5021045709260805,0.48440490346781706,0.5155950965321829,0.5021045709260805,0.49789542907391954,0.0,0.0,0.4978954290739195,-0.49789542907391954
48,red,1,1,0,481.0,1,1,0,49,0,0,1,0,0,0,0,0,0.5196225444285139,0.4981415054010597,0.5018584945989403,0.5196225444285139,0.4803774555714862,0.0,0.0,0.48037745557148614,-0.4803774555714862
49,red,1,1,0,501.8,1,1,0,50,0,0,1,0,0,0,0,0,0.5365241648220167,0.49977851998753825,0.5002214800124618,0.5365241648220167,0.4634758351779833,0.0,0.0,0.4634758351779833,-0.4634758351779833
50,green,1,1,1,603.0,0,1,1,51,0,0,1,0,0,0,0,0,0.4471688820999693,0.4999736058442419,0.5000263941557581,0.5528311179000307,0.4471688820999693,0.0,0.0,-0.5528311179000307,0.5528311179000307
51,green,0,1,1,751.7,1,1,1,52,0,0,1,0,0,0,0,0,0.5000031454371455,0.4999968545628545,0.5000031454371455,0.5333802848351312,0.46661971516486883,-0.4999968545628545,0.4999968545628545,0.0,0.0
52,red,1,1,0,556.7,1,1,0,53,0,0,1,0,0,0,0,0,0.5039779862182421,0.4824049444185424,0.5175950555814576,0.5039779862182421,0.49602201378175786,0.0,0.0,0.4960220137817579,-0.49602201378175786
53,red,1,1,0,407.7,1,1,0,54,0,0,1,0,0,0,0,0,0.5214300453990514,0.4979031668256294,0.5020968331743706,0.5214300453990514,0.47856995460094864,0.0,0.0,0.47856995460094864,-0.47856995460094864
54,green,0,1,1,444.9,1,1,1,55,0,0,1,0,0,0,0,0,0.500249883232297,0.4997501167677029,0.500249883232297,0.538268070603166,0.461731929396834,-0.4997501167677029,0.499750116767703,0.0,0.0
55,green,0,1,1,501.9,1,1,1,56,0,0,1,0,0,0,0,0,0.5178331121437535,0.48216688785624645,0.5178331121437535,0.5045604720933327,0.49543952790666734,-0.48216688785624645,0.4821668878562465,0.0,0.0
56,green,1,1,1,564.6,0,1,1,57,0,0,1,0,0,0,0,0,0.4994565206610561,0.46520230800274787,0.5347976919972521,0.5005434793389438,0.4994565206610561,0.0,0.0,-0.5005434793389438,0.5005434793389438
57,green,0,1,1,417.8,1,1,1,58,0,0,1,0,0,0,0,0,0.5041469010787475,0.4958530989212525,0.5041469010787475,0.4829323367257555,0.5170676632742445,-0.4958530989212525,0.4958530989212525,0.0,0.0
58,red,1,1,0,416.7,1,1,0,59,0,0,1,0,0,0,0,0,0.49796601707810817,0.4784069828479267,0.5215930171520733,0.49796601707810817,0.5020339829218918,0.0,0.0,0.5020339829218918,-0.5020339829218918
59,red,0,1,0,605.6,0,1,0,60,0,0,1,0,0,0,0,0,0.49742672283758316,0.49742672283758316,0.5025732771624168,0.5156296016314041,0.48437039836859586,0.5025732771624168,-0.5025732771624168,0.0,0.0
60,red,1,1,0,484.5,1,1,0,61,0,0,1,0,0,0,0,0,0.5018626066312324,0.515109281941887,0.484890718058113,0.5018626066312324,0.49813739336876767,0.0,0.0,0.4981373933687676,-0.49813739336876767
61,green,0,1,1,467.8,1,1,1,62,0,0,1,0,0,0,0,0,0.4981994007651755,0.5018005992348245,0.4981994007651755,0.5193890934154879,0.48061090658451217,-0.5018005992348245,0.5018005992348245,0.0,0.0
62,red,1,1,0,504.7,1,1,0,63,0,0,1,0,0,0,0,0,0.5023106317627897,0.4841452260628893,0.5158547739371107,0.5023106317627897,0.49768936823721033,0.0,0.0,0.49768936823721033,-0.49768936823721033
63,red,0,1,0,539.7,0,1,0,64,0,0,1,0,0,0,0,0,0.49811055919604397,0.49811055919604397,0.501889440803956,0.5198213552121665,0.4801786447878335,0.501889440803956,-0.501889440803956,0.0,0.0
64,green,0,1,1,440.7,1,1,1,65,0,0,1,0,0,0,0,0,0.48423094182655435,0.5157690581734456,0.48423094182655435,0.5023621451479615,0.49763785485203843,-0.5157690581734456,0.5157690581734456,0.0,0.0
65,red,1,1,0,429.7,1,1,0,66,0,0,1,0,0,0,0,0,0.5002815009185958,0.4976222181607489,0.5023777818392511,0.5002815009185958,0.4997184990814042,0.0,0.0,0.4997184990814042,-0.4997184990814042
66,green,0,1,1,402.5,1,1,1,67,0,0,1,0,0,0,0,0,0.5002833643701138,0.49971663562988616,0.5002833643701138,0.5178636173920614,0.4821363826079386,-0.49971663562988616,0.4997166356298862,0.0,0.0
67,green,0,1,1,423.7,1,1,1,68,0,0,1,0,0,0,0,0,0.5178654152798237,0.48213458472017634,0.5178654152798237,0.5021288381493612,0.4978711618506388,-0.48213458472017634,0.48213458472017634,0.0,0.0
68,green,0,1,1,452.5,1,1,1,69,0,0,1,0,0,0,0,0,0.5348288585784381,0.4651711414215619,0.5348288585784381,0.5002536973204649,0.4997463026795351,-0.4651711414215619,0.4651711414215619,0.0,0.0
69,red,1,1,0,553.7,1,1,0,70,0,0,1,0,0,0,0,0,0.5000302335480179,0.44880454061810326,0.5511954593818967,0.5000302335480179,0.4999697664519821,0.0,0.0,0.4999697664519821,-0.4999697664519821
70,green,0,1,1,430.7,1,1,1,71,0,0,1,0,0,0,0,0,0.5061010513500299,0.4938989486499701,0.5061010513500299,0.5176211906231094,0.4823788093768906,-0.4938989486499701,0.4938989486499701,0.0,0.0
71,green,1,1,1,413.7,0,1,1,72,0,0,1,0,0,0,0,0,0.4979000522675597,0.47652158748113455,0.5234784125188655,0.5020999477324404,0.4979000522675597,0.0,0.0,-0.5020999477324404,0.5020999477324404
72,red,1,1,0,468.7,1,1,0,73,0,0,1,0,0,0,0,0,0.48443404227050413,0.49720203701413734,0.5027979629858627,0.48443404227050413,0.5155659577294959,0.0,0.0,0.5155659577294959,-0.5155659577294959
73,green,0,1,1,497.6,1,1,1,74,0,0,1,0,0,0,0,0,0.5003334380833443,0.4996665619166557,0.5003334380833443,0.5025737363887265,0.4974262636112735,-0.4996665619166557,0.4996665619166557,0.0,0.0
74,red,1,1,0,630.7,1,1,0,75,0,0,1,0,0,0,0,0,0.5003067166123449,0.4820862728025566,0.5179137271974434,0.5003067166123449,0.499693283387655,0.0,0.0,0.49969328338765506,-0.499693283387655
75,red,1,1,0,467.6,1,1,0,76,0,0,1,0,0,0,0,0,0.517887945895792,0.49786519017855174,0.5021348098214483,0.517887945895792,0.48211205410420793,0.0,0.0,0.482112054104208,-0.48211205410420793
76,red,1,1,0,490.7,1,1,0,77,0,0,1,0,0,0,0,0,0.5348505964762763,0.49974559102505467,0.5002544089749453,0.5348505964762763,0.4651494035237236,0.0,0.0,0.4651494035237237,-0.4651494035237236
77,green,0,1,1,537.3,1,1,1,78,0,0,1,0,0,0,0,0,0.500030318357112,0.4999696816428881,0.500030318357112,0.5512164324526325,0.44878356754736737,-0.4999696816428881,0.499969681642888,0.0,0.0
78,green,0,1,1,424.3,1,1,1,79,0,0,1,0,0,0,0,0,0.5176212724482768,0.48237872755172323,0.5176212724482768,0.5061035507471068,0.4938964492528932,-0.48237872755172323,0.4823787275517232,0.0,0.0
79,green,0,1,1,477.5,1,1,1,80,0,0,1,0,0,0,0,0,0.5345933056784393,0.46540669432156073,0.5345933056784393,0.5007273706882447,0.4992726293117553,-0.46540669432156073,0.4654066943215607,0.0,0.0
80,green,1,1,1,606.4,0,1,1,81,0,0,1,0,0,0,0,0,0.49991331797833116,0.4490318058150632,0.5509681941849368,0.5000866820216688,0.49991331797833116,0.0,0.0,-0.5000866820216688,0.5000866820216688
81,green,0,1,1,453.2,1,1,1,82,0,0,1,0,0,0,0,0,0.5060739677638395,0.4939260322361605,0.5060739677638395,0.48249161138430663,0.5175083886156934,-0.4939260322361605,0.4939260322361605,0.0,0.0
82,green,1,1,1,388.4,0,1,1,83,0,0,1,0,0,0,0,0,0.5020865049223173,0.476547718157301,0.523452281842699,0.4979134950776827,0.5020865049223173,0.0,0.0,-0.4979134950776827,0.4979134950776827
83,red,0,1,0,449.5,0,1,0,84,0,0,1,0,0,0,0,0,0.49720515105196467,0.49720515105196467,0.5027948489480354,0.48039488594022095,0.519605114059779,0.5027948489480354,-0.5027948489480354,0.0,0.0
84,red,0,1,0,542.5,0,1,0,85,0,0,1,0,0,0,0,0,0.514895505947197,0.514895505947197,0.485104494052803,0.49766362468378983,0.5023363753162102,0.485104494052803,-0.485104494052803,0.0,0.0
85,red,0,1,0,507.7,0,1,0,86,0,0,1,0,0,0,0,0,0.531963442659399,0.531963442659399,0.46803655734060096,0.49972157011677915,0.5002784298832209,0.468036557340601,-0.46803655734060096,0.0,0.0
86,red,0,1,0,360.4,0,1,0,87,0,0,1,0,0,0,0,0,0.5484308603758318,0.5484308603758318,0.45156913962416817,0.49996681902974555,0.5000331809702544,0.4515691396241682,-0.45156913962416817,0.0,0.0
87,green,1,1,1,445.0,0,1,1,88,0,0,1,0,0,0,0,0,0.5000039542335553,0.5643188877818403,0.4356811122181597,0.4999960457664447,0.5000039542335553,0.0,0.0,-0.4999960457664447,0.49999604576644474
88,green,1,1,1,346.4,0,1,1,89,0,0,1,0,0,0,0,0,0.5175958359211408,0.5076649929871042,0.4923350070128958,0.48240416407885917,0.5175958359211408,0.0,0.0,-0.48240416407885917,0.4824041640788592
89,green,0,1,1,577.2,1,1,1,90,0,0,1,0,0,0,0,0,0.4990865495421557,0.5009134504578443,0.4990865495421557,0.46543123588886703,0.5345687641111329,-0.5009134504578443,0.5009134504578443,0.0,0.0
90,red,0,1,0,622.1,0,1,0,91,0,0,1,0,0,0,0,0,0.4832892907654078,0.4832892907654078,0.5167107092345922,0.49588038065298284,0.5041196193470171,0.5167107092345922,-0.5167107092345922,0.0,0.0
91,green,1,1,1,535.3,0,1,1,92,0,0,1,0,0,0,0,0,0.5004909421554603,0.501469261868238,0.49853073813176196,0.4995090578445397,0.5004909421554603,0.0,0.0,-0.4995090578445397,0.4995090578445397
92,green,1,1,1,436.3,0,1,1,93,0,0,1,0,0,0,0,0,0.5180656896397297,0.5001750944754279,0.49982490552457215,0.48193431036027035,0.5180656896397297,0.0,0.0,-0.48193431036027035,0.48193431036027035
93,red,0,1,0,545.3,0,1,0,94,0,0,1,0,0,0,0,0,0.5000208663111649,0.5000208663111649,0.4999791336888351,0.46497791352307166,0.5350220864769284,0.49997913368883506,-0.4999791336888351,0.0,0.0
94,green,1,1,1,408.3,0,1,1,95,0,0,1,0,0,0,0,0,0.5041736425565991,0.5176121529635078,0.48238784703649223,0.49582635744340087,0.5041736425565991,0.0,0.0,-0.49582635744340087,0.49582635744340087
95,red,0,1,0,359.3,0,1,0,96,0,0,1,0,0,0,0,0,0.5020988706989303,0.5020988706989303,0.49790112930106967,0.47838118224334497,0.521618817756655,0.49790112930106967,-0.49790112930106967,0.0,0.0
96,green,1,1,1,420.2,0,1,1,97,0,0,1,0,0,0,0,0,0.5025763518650431,0.519617044758393,0.480382955241607,0.4974236481349569,0.5025763518650431,0.0,0.0,-0.4974236481349569,0.4974236481349569
97,red,0,1,0,471.1,0,1,0,98,0,0,1,0,0,0,0,0,0.5023377971181778,0.5023377971181778,0.4976622028818221,0.47992227379271885,0.5200777262072811,0.49766220288182217,-0.4976622028818221,0.0,0.0
98,red,0,1,0,346.2,0,1,0,99,0,0,1,0,0,0,0,0,0.5198475647805599,0.5198475647805599,0.48015243521944007,0.49760730267759296,0.5023926973224071,0.48015243521944007,-0.48015243521944007,0.0,0.0
99,green,1,1,1,415.2,0,1,1,100,0,0,1,0,0,0,0,0,0.5002851418740125,0.5367412680486295,0.46325873195137046,0.4997148581259875,0.5002851418740125,0.0,0.0,-0.4997148581259875,0.4997148581259875
100,red,0,1,0,366.1,0,1,0,101,0,0,1,0,0,0,0,0,0.5043785203948998,0.5043785203948998,0.49562147960510017,0.4821328697560488,0.5178671302439511,0.49562147960510017,-0.49562147960510017,0.0,0.0
101,red,0,1,0,387.2,0,1,0,102,0,0,1,0,0,0,0,0,0.5218164871645645,0.5218164871645645,0.4781835128354355,0.49787074321800956,0.5021292567819904,0.4781835128354355,-0.4781835128354355,0.0,0.0
102,red,1,1,0,656.2,1,1,0,103,0,0,1,0,0,0,0,0,0.4997462527903614,0.538640915785515,0.46135908421448507,0.4997462527903614,0.5002537472096386,0.0,0.0,0.5002537472096387,-0.5002537472096386
103,red,0,1,0,463.1,0,1,0,104,0,0,1,0,0,0,0,0,0.5046049046979149,0.5046049046979149,0.4953950953020851,0.5173472014562516,0.4826527985437484,0.49539509530208514,-0.4953950953020851,0.0,0.0
104,red,0,1,0,374.2,0,1,0,105,0,0,1,0,0,0,0,0,0.5220349063528386,0.5220349063528386,0.4779650936471614,0.5020672959700275,0.4979327040299725,0.47796509364716144,-0.4779650936471614,0.0,0.0
105,green,1,1,1,475.1,0,1,1,106,0,0,1,0,0,0,0,0,0.4997536367673789,0.5388516501039766,0.4611483498960233,0.5002463632326212,0.4997536367673789,0.0,0.0,-0.5002463632326212,0.5002463632326211
106,green,0,1,1,551.8,1,1,1,107,0,0,1,0,0,0,0,0,0.4953699817292474,0.5046300182707526,0.4953699817292474,0.48264567436488576,0.5173543256351143,-0.5046300182707526,0.5046300182707526,0.0,0.0
107,green,1,1,1,366.9,0,1,1,108,0,0,1,0,0,0,0,0,0.5020681449707318,0.4868750947016771,0.5131249052983229,0.49793185502926823,0.5020681449707318,0.0,0.0,-0.49793185502926823,0.4979318550292682
108,green,1,1,1,355.9,0,1,1,109,0,0,1,0,0,0,0,0,0.5195874000854944,0.49843588235839403,0.501564117641606,0.48041259991450563,0.5195874000854944,0.0,0.0,-0.48041259991450563,0.4804125999145056
109,red,0,1,0,643.1,0,1,0,110,0,0,1,0,0,0,0,0,0.4998136013981681,0.4998136013981681,0.5001863986018319,0.46350974300097497,0.5364902569990251,0.5001863986018319,-0.5001863986018319,0.0,0.0
110,green,1,1,1,492.0,0,1,1,111,0,0,1,0,0,0,0,0,0.5043486069744217,0.5174121804678377,0.4825878195321623,0.4956513930255783,0.5043486069744217,0.0,0.0,-0.4956513930255783,0.49565139302557826
111,red,0,1,0,440.8,0,1,0,112,0,0,1,0,0,0,0,0,0.502075039631109,0.502075039631109,0.497924960368891,0.4782123737808823,0.5217876262191177,0.497924960368891,-0.497924960368891,0.0,0.0
112,green,1,1,1,462.0,0,1,1,113,0,0,1,0,0,0,0,0,0.502596469061182,0.5195940521638539,0.4804059478361461,0.497403530938818,0.502596469061182,0.0,0.0,-0.497403530938818,0.49740353093881795
113,green,1,1,1,451.1,0,1,1,114,0,0,1,0,0,0,0,0,0.5200971355991537,0.50233505705096,0.49766494294903996,0.47990286440084634,0.5200971355991537,0.0,0.0,-0.47990286440084634,0.4799028644008463
114,green,0,1,1,655.9,1,1,1,115,0,0,1,0,0,0,0,0,0.4997217272167267,0.5002782727832733,0.4997217272167267,0.4630179420428471,0.536982057957153,-0.5002782727832733,0.5002782727832733,0.0,0.0
115,red,1,1,0,559.0,1,1,0,116,0,0,1,0,0,0,0,0,0.4955927842556647,0.48267646120857943,0.5173235387914206,0.4955927842556647,0.5044072157443352,0.0,0.0,0.5044072157443353,-0.5044072157443352
116,red,0,1,0,693.9,0,1,0,117,0,0,1,0,0,0,0,0,0.4979355239506247,0.4979355239506247,0.5020644760493753,0.5133398687313762,0.48666013126862384,0.5020644760493753,-0.5020644760493753,0.0,0.0
117,green,1,1,1,730.6,0,1,1,118,0,0,1,0,0,0,0,0,0.4984102647946633,0.5156001813753874,0.4843998186246126,0.5015897352053367,0.4984102647946633,0.0,0.0,-0.5015897352053367,0.5015897352053367
118,red,1,1,0,535.8,1,1,0,119,0,0,1,0,0,0,0,0,0.48394178108219266,0.5018591005684906,0.49814089943150947,0.48394178108219266,0.5160582189178073,0.0,0.0,0.5160582189178073,-0.5160582189178073
119,red,1,1,0,470.6,1,1,0,120,0,0,1,0,0,0,0,0,0.5020987949385559,0.5002215522269,0.49977844777309993,0.5020987949385559,0.4979012050614441,0.0,0.0,0.4979012050614441,-0.4979012050614441
120,red,0,1,0,435.9,0,1,0,121,0,0,1,0,0,0,0,0,0.5000264027616775,0.5000264027616775,0.49997359723832246,0.5196169716635748,0.48038302833642527,0.49997359723832246,-0.49997359723832246,0.0,0.0
121,green,0,1,1,576.9,1,1,1,122,0,0,1,0,0,0,0,0,0.4823825053806849,0.5176174946193152,0.4823825053806849,0.5023377884073421,0.4976622115926579,-0.5176174946193152,0.517617494619315,0.0,0.0
122,green,0,1,1,565.9,1,1,1,123,0,0,1,0,0,0,0,0,0.5005943808582379,0.49940561914176207,0.5005943808582379,0.5002785982837326,0.4997214017162674,-0.49940561914176207,0.49940561914176207,0.0,0.0
123,green,0,1,1,516.8,1,1,1,124,0,0,1,0,0,0,0,0,0.5181654889508829,0.48183451104911706,0.5181654889508829,0.5000332010388344,0.4999667989611656,-0.48183451104911706,0.4818345110491171,0.0,0.0
124,green,0,1,1,417.8,1,1,1,125,0,0,1,0,0,0,0,0,0.5351183744449636,0.46488162555503637,0.5351183744449636,0.5000039566251626,0.4999960433748374,-0.46488162555503637,0.4648816255550364,0.0,0.0
