,stim_color,stimPosit,correction,respPosit,RT,congruency,nblock,hand,trial_index,postError,error_outlier,block1,block2,block3,block4,block5,block6,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
177,green,0,1,1,439.0,1,2,1,178,0,0,0,1,0,0,0,0,0.5006854155494822,0.49931458445051746,0.5006854155494822,0.5007982239963122,0.4992017760036878,-0.49931458445051746,0.4993145844505178,0.0,0.0
178,red,0,1,0,428.0,0,2,0,179,0,0,0,1,0,0,0,0,0.49920239465993294,0.49920239465993294,0.5007976053400667,0.5007982239963122,0.4992017760036878,0.5007976053400671,-0.5007976053400667,0.0,0.0
179,green,1,1,1,331.0,0,2,1,180,0,0,0,1,0,0,0,0,0.4992017760036878,0.4993149176669069,0.5006850823330927,0.5007982239963122,0.4992017760036878,0.0,0.0,-0.5007982239963122,0.5007982239963122
180,green,0,1,1,537.9,1,2,1,181,0,0,0,1,0,0,0,0,0.5006850823330927,0.4993149176669069,0.5006850823330927,0.5006857008503339,0.49931429914966613,-0.4993149176669069,0.4993149176669073,0.0,0.0
181,red,1,1,0,479.0,1,2,0,182,0,0,0,1,0,0,0,0,0.5006857008503339,0.4992027278014528,0.5007972721985469,0.5006857008503339,0.49931429914966613,0.0,0.0,0.4993142991496661,-0.49931429914966613
182,red,1,1,0,525.8,1,2,0,183,0,0,0,1,0,0,0,0,0.5007978905768149,0.4992027278014528,0.5007972721985469,0.5007978905768149,0.49920210942318516,0.0,0.0,0.4992021094231851,-0.49920210942318516
183,green,0,1,1,476.9,1,2,1,184,0,0,0,1,0,0,0,0,0.5007972721985469,0.4992027278014528,0.5007972721985469,0.5009100550956566,0.49908994490434344,-0.4992027278014528,0.49920272780145314,0.0,0.0
184,red,1,1,0,418.0,1,2,0,185,0,0,0,1,0,0,0,0,0.5009100550956566,0.4990905631436692,0.5009094368563305,0.5009100550956566,0.49908994490434344,0.0,0.0,0.49908994490434344,-0.49908994490434344
185,red,1,1,0,874.9,1,2,0,186,0,0,0,1,0,0,0,0,0.5010221944125228,0.4990905631436692,0.5009094368563305,0.5010221944125228,0.4989778055874772,0.0,0.0,0.4989778055874772,-0.4989778055874772
186,red,1,1,0,469.7,1,2,0,187,0,0,0,1,0,0,0,0,0.5011343085330763,0.4990905631436692,0.5009094368563305,0.5011343085330763,0.4988656914669237,0.0,0.0,0.4988656914669237,-0.4988656914669237
187,red,0,1,0,490.8,0,2,0,188,0,0,0,1,0,0,0,0,0.4990905631436692,0.4990905631436692,0.5009094368563305,0.5012463974629782,0.49875360253702183,0.5009094368563308,-0.5009094368563305,0.0,0.0
188,red,1,1,0,495.8,1,2,0,189,0,0,0,1,0,0,0,0,0.5012463974629782,0.499203111277797,0.5007968887222026,0.5012463974629782,0.49875360253702183,0.0,0.0,0.49875360253702183,-0.49875360253702183
189,green,1,1,1,415.2,0,2,1,190,0,0,0,1,0,0,0,0,0.4986415387921114,0.499203111277797,0.5007968887222026,0.5013584612078885,0.4986415387921114,0.0,0.0,-0.5013584612078885,0.5013584612078885
190,green,0,1,1,403.8,1,2,1,191,0,0,0,1,0,0,0,0,0.5007968887222026,0.499203111277797,0.5007968887222026,0.5012458121835613,0.4987541878164386,-0.499203111277797,0.4992031112777974,0.0,0.0
191,red,1,1,0,624.7,1,2,0,192,0,0,0,1,0,0,0,0,0.5012458121835613,0.499090946533851,0.5009090534661487,0.5012458121835613,0.4987541878164386,0.0,0.0,0.49875418781643865,-0.4987541878164386
192,green,1,0,0,567.8,0,2,0,193,0,0,0,1,0,0,0,0,0.5013578760599767,0.499090946533851,0.5009090534661487,0.5013578760599767,0.49864212394002316,0.0,0.0,-0.5013578760599767,0.5013578760599768
193,red,1,1,0,412.9,1,2,0,194,0,0,0,1,0,0,0,0,0.501245227167125,0.499090946533851,0.5009090534661487,0.501245227167125,0.4987547728328749,0.0,0.0,0.49875477283287495,-0.4987547728328749
194,green,1,1,1,409.7,0,2,1,195,0,0,0,1,0,0,0,0,0.49864270882501355,0.499090946533851,0.5009090534661487,0.5013572911749864,0.49864270882501355,0.0,0.0,-0.5013572911749864,0.5013572911749864
195,green,0,1,1,526.7,1,2,1,196,0,0,0,1,0,0,0,0,0.5009090534661487,0.499090946533851,0.5009090534661487,0.501244642413551,0.49875535758644884,-0.499090946533851,0.49909094653385133,0.0,0.0
196,green,0,1,1,491.8,1,2,1,197,0,0,0,1,0,0,0,0,0.5010211930080687,0.498978806991931,0.5010211930080687,0.501244642413551,0.49875535758644884,-0.498978806991931,0.4989788069919313,0.0,0.0
