P_diff,congruency,hand,postError,block1,block2,block3,P,congruency.1,hand.1,postError.1,block1.1,block2.1,block3.1,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY.1,HAND.1,POSTeRROR.1,BLOCK1.1,BLOCK2.1,BLOCK3.1,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,subject
-2.6936830571407127,1.89163497146974,-2.979211714439256,-16.54448254913749,213.63981738210288,227.0791887607887,214.2065622504058,-2.6936830571407633,1.8916349714696572,-2.9792117144392836,-16.544482549137562,213.6398173821027,227.07918876078853,214.20656225040574,0.597381305928355,0.6622115066183897,0.4210737152405292,0.02314803473762941,5.080487031001054e-215,8.50471537083551e-297,2.0704084040256688e-212,0.5973813059283481,0.6622115066184038,0.4210737152405245,0.023148034737628786,5.080487031001054e-215,8.504715370834543e-297,2.0704084040257862e-212,0.011445206629533966,-7956.265329051721,15916.530658103442,15926.814731252856,17173.973582425704,SR_Q_D_WOB,0.7920640433455528,0.12893004135211422,sub18
-86838.90084928405,-3.2849682581630932,17.012107099329786,-12.602028279917743,-43222.97829860776,-43229.23532507233,-43219.02636924634,-86838.900849279,-3.2849682545358627,17.01210713681208,-12.60202828599279,-43222.97829871144,-43229.235325108544,-43219.02636922557,0.0008987277052242465,0.3555881499038632,2.7641973444475197e-08,0.012762929833806945,0.000948187328660526,0.0009463343682526578,0.0009491467326149284,0.0008987277052242387,0.3555881504567219,2.7641971626701884e-08,0.012762929792827848,0.0009481873286604864,0.0009463343682526346,0.0009491467326149284,0.040570110313554064,-7748.939582500194,15501.879165000388,15512.172709359293,11673.274536438466,SR_Q_D_WOB,0.00010119760335096682,1.0,sub19
-58.114399096480945,2.11168901395611,4.131348021093383,16.975867014120062,177.43995841369545,183.18645957440373,189.26514501526557,-58.11439909648095,2.1116890139561013,4.131348021093212,16.975867014120027,177.43995841369536,183.18645957440387,189.26514501526538,1.1356360947715794e-31,0.4485849692017943,0.08458481422200657,0.004875573921828803,4.383428618494417e-263,0.0,1.6675400231018024e-281,1.1356360947715794e-31,0.4485849692017966,0.08458481422201987,0.004875573921828924,4.383428618493918e-263,0.0,1.6675400231010433e-281,0.12445929426691747,-7500.543739929664,15005.087479859329,15015.395147462485,7265.450786003123,SR_Q_D_WOB,0.6696258415892058,0.7240255454562483,sub20
-57.977911091953295,4.893470922821033,-1.2720945615068855,18.335624359474316,185.07615708833725,191.18254604316002,182.57989443263432,-57.977911091953324,4.8934709228209545,-1.272094561506643,18.335624359474227,185.07615708833717,191.18254604316016,182.57989443263418,3.5203754756471177e-25,0.07554492225959808,0.5917733143269962,0.08524628420950353,1.4930083334616849e-263,0.0,1.535085282491915e-257,3.5203754756470677e-25,0.07554492225960295,0.5917733143270663,0.08524628420950525,1.493008333462194e-263,0.0,1.535085282491915e-257,0.08594358156115134,-7438.7684695051075,14881.536939010213,14891.832057552592,7097.529996165842,SR_Q_D_WOB,0.5274142268953832,0.7002168433665709,sub41
-25.75217841175843,1.7300171854946127,5.284394179573144,16.50218578838193,187.96861332008086,213.31539412807152,211.7792764442416,-25.752178411758408,1.7300171854947577,5.2843941795731935,16.50218578838151,187.96861332008092,213.3153941280716,211.779276444242,0.2278814303185587,0.627384724032835,0.08474807866145166,0.01744712942636512,1.6532059451622372e-54,4.150103962658459e-75,1.987811236078341e-68,0.22788143031855904,0.6273847240328055,0.08474807866144876,0.017447129426367874,1.6532059451628267e-54,4.150103962658577e-75,1.9878112360797572e-68,0.050888806606836264,-7676.709103397218,15357.418206794437,15367.692763668958,11698.267457646065,SR_Q_D_WOB,0.13717325585351292,0.9169322480199008,sub42
-151.04160806178356,0.08439516490660592,-3.123247107228841,6.738798115951999,147.16695092314797,134.34189607889795,137.71120002423407,-151.0416080617835,0.0843951649065624,-3.1232471072288637,6.7387981159518615,147.16695092314794,134.34189607889812,137.71120002423422,0.062051711243536124,0.9846097412594744,0.4043029712401358,0.30126248369174724,0.00031287016812722555,0.0008743016921670276,0.000745159990814563,0.06205171124353623,0.9846097412594824,0.4043029712401326,0.30126248369175584,0.00031287016812721634,0.0008743016921670434,0.0007451599908145866,0.010635850291230152,-8004.812969004173,16013.625938008347,16023.917906943776,17642.41842449587,SR_Q_D_WOB,0.033311301992221154,0.5487574942077279,sub43
-24.582336267124692,0.171238198306626,10.918769343676002,35.46498543345779,200.70414870752037,216.11664954277882,212.04399843820667,-24.582336267124795,0.1712381983069342,10.918769343675814,35.46498543345773,200.7041487075203,216.11664954277902,212.04399843820647,2.838689525264167e-10,0.9545211725808392,2.564940963476992e-05,0.00011783853894420005,6.153262585e-314,0.0,0.0,2.83868952526364e-10,0.9545211725807576,2.564940963477859e-05,0.00011783853894420212,6.153262585e-314,0.0,0.0,0.07582270102893074,-7606.134132885879,15216.268265771758,15226.577496485583,8490.53689602463,SR_Q_D_WOB,0.9992410851180556,0.917114006864402,sub44
-26.55308523715992,-0.8337081300986666,5.656642712757738,13.112023025340596,182.06998991181806,185.15148386149238,187.18003144461082,-26.55308523715986,-0.8337081300987608,5.656642712757527,13.112023025340571,182.0699899118181,185.15148386149232,187.18003144461082,9.776883851614868e-25,0.6853702377963453,0.0014395433110496302,0.007199410202673666,0.0,0.0,0.0,9.776883851617319e-25,0.6853702377963122,0.0014395433110502168,0.007199410202673766,0.0,0.0,0.0,0.09509065567352316,-7109.142279353982,14222.284558707965,14232.590661977842,3975.1030724276206,SR_Q_D_WOB,1.0,1.0,sub45
-34.026330655010355,-6.423467744614763,3.998687823333493,9.566734158669725,229.47013298773803,239.2865442113771,233.0762889631515,-34.02633065500993,-6.423467744614804,3.9986878233335865,9.566734158669783,229.47013298773808,239.28654421137696,233.0762889631513,5.151020446263828e-07,0.06812952149000208,0.1862241311950861,0.3632126344357512,1.7032851724956542e-251,0.0,4.719719967647076e-252,5.151020446265648e-07,0.06812952149000018,0.18622413119507572,0.3632126344357479,1.7032851724952666e-251,0.0,4.719719967646001e-252,0.035662611405150035,-7779.556796271247,15563.113592542493,15573.4165634703,11565.544134179072,SR_Q_D_WOB,0.6020164054948721,0.976376937284262,sub46
-36.515406320391044,-1.3660387432941563,4.21517047931706,-13.317145002475321,194.44645564520204,177.81412691760545,177.14244634093575,-36.51540632039122,-1.366038743294176,4.215170479317205,-13.31714500247534,194.4464556452021,177.81412691760548,177.14244634093566,1.280586698562206e-21,0.5656057695704424,0.039874478071127296,0.01958510172791895,0.0,0.0,0.0,1.280586698561553e-21,0.5656057695704368,0.03987447807112041,0.019585101727918795,0.0,0.0,0.0,0.11377788596374615,-7314.48608908335,14632.972178166705,14643.282970770495,5335.221078217823,SR_Q_D_WOB,0.7782292247539276,1.0,sub47
-554.8350877060259,-0.8300414166485295,9.797690010834296,22.713575323535608,-69.18706240038031,-68.17278763145511,-47.22674848638694,-554.8350877060263,-0.8300414166484922,9.797690010834293,22.71357532353529,-69.18706240038091,-68.17278763145549,-47.22674848639022,2.3232796382542396e-13,0.8006288736450131,0.0004805454158055844,0.02425418145344241,0.06644399441295036,0.06766599360724017,0.21044179784733072,2.3232796382543245e-13,0.8006288736450219,0.0004805454158055844,0.024254181453444403,0.06644399441294907,0.0676659936072392,0.2104417978473068,0.08979243688753069,-7642.745273744806,15289.490547489617,15299.784091848518,9876.7843072976,SR_Q_D_WOB,0.024359190304908445,0.3954811391828204,sub48
-17.425448127555427,6.432562678213612,-7.728846025172183,5.423472994848332,218.7292986826524,212.72197196432563,208.95352827321946,-17.425448127555136,6.432562678213619,-7.728846025172309,5.423472994848506,218.7292986826522,212.72197196432552,208.95352827321946,3.494796553255537e-05,0.0010110189909348368,7.944494813627601e-05,0.6618236412285887,0.0,0.0,0.0,3.4947965532566865e-05,0.0010110189909348336,7.944494813625555e-05,0.6618236412285785,0.0,0.0,0.0,0.04672821773203817,-7210.6069090691735,14425.213818138345,14435.51365181061,4825.921662833838,SR_Q_D_WOB,0.5117107872907256,0.22436679898156808,sub05
-47.03915729324667,0.06832213713353719,6.243141154585245,6.412948708368237,159.39841965622887,159.1590457966562,161.88262980878363,-47.03915729324686,0.06832213713337487,6.243141154585233,6.4129487083682575,159.39841965622884,159.15904579665613,161.88262980878372,4.10426080366695e-06,0.9659114778904532,9.877784934652271e-05,0.3889848876956162,1.704484178685377e-147,2.1652066062699404e-143,2.0316359432059327e-148,4.1042608036665404e-06,0.9659114778905342,9.877784934652636e-05,0.3889848876956145,1.704484178684892e-147,2.1652066062689544e-143,2.0316359432059327e-148,0.031157489202436106,-6967.575768627228,13939.151537254456,13949.454508182263,3239.220810391813,SR_Q_D_WOB,0.08973232024613785,0.05222883521501138,sub06
-10.568158060524835,4.726214279162189,27.355372992049194,7.051766965958063,198.4355728364748,217.44098221878315,222.74423757974137,-10.568158060524933,4.726214279161981,27.35537299204893,7.051766965958087,198.43557283647502,217.44098221878303,222.74423757974097,0.4502496384278564,0.13907960293611074,3.263956873317341e-17,0.4147749189792552,1.3047802105616305e-114,5.584350795975034e-132,5.034129054108375e-136,0.45024963842785226,0.13907960293612784,3.2639568733196914e-17,0.4147749189792537,1.3047802105620016e-114,5.584350795973762e-132,5.034129054102071e-136,0.08661961398043583,-7824.166803828703,15652.333607657407,15662.630299145207,12889.536173103384,SR_Q_D_WOB,0.27433708997335554,0.6542967194176755,sub07
-9.214046752658478,10.730702079558046,4.4745501078670875,-23.69164468985948,166.29429005307438,175.37518594311882,179.57510165839406,-9.214046752658547,10.73070207955826,4.474550107867094,-23.69164468985949,166.29429005307406,175.37518594311874,179.57510165839398,0.023634346570098243,0.008364202208641272,0.2704363101961922,0.00211936438202043,1.1779859990132343e-169,6.062987383923913e-187,2.771584827365298e-196,0.02363434657009722,0.008364202208639895,0.270436310196192,0.0021193643820204386,1.1779859990135692e-169,6.062987383924947e-187,2.771584827365298e-196,0.02594264478528541,-8032.680028118873,16069.360056237749,16079.634613112268,20602.16555643879,SR_Q_D_WOB,1.0,0.0001,sub08
-52.477443086858436,4.5145895033392165,4.589668451191189,16.886517765963365,174.71542267840766,166.3872572407575,169.3861689336023,-52.47744308685856,4.5145895033392645,4.589668451191247,16.88651776596338,174.71542267840763,166.38725724075744,169.38616893360242,5.5704843390391155e-19,0.007842581017270289,0.006934823790789483,0.00311311788502607,4.6214469045094e-310,3.8517306284967653e-286,2.524244611032557e-296,5.570484339037793e-19,0.007842581017269592,0.006934823790788779,0.0031131178850260194,4.62144690450724e-310,3.8517306284976407e-286,2.524244611033994e-296,0.0864678800252715,-7061.128954671665,14126.25790934333,14136.565576946487,3654.291907801505,SR_Q_D_WOB,0.3576843903382784,0.8301463028301129,sub21
-23.040810196301397,-1.2568205063400049,-6.865848928409396,-9.073304242580024,199.55177406528546,200.8494244504441,205.91939311647536,-23.04081019630146,-1.2568205063400348,-6.865848928409363,-9.073304242580056,199.55177406528546,200.8494244504441,205.9193931164753,4.223773846726498e-12,0.5748903450799571,0.0022244861209545237,0.2924139594934812,0.0,0.0,0.0,4.2237738467260095e-12,0.5748903450799481,0.0022244861209546308,0.29241395949348004,0.0,0.0,0.0,0.04846884150038233,-7392.189661590928,14788.379323181856,14798.680726097042,6359.56056005239,SR_Q_D_WOB,0.8727770205784173,0.42711334100442816,sub22
-23.732972102683817,-0.5997869339775139,6.467457230718554,6.102317613623211,157.55099350227266,151.45158698857662,146.67413725886556,-23.73297210268396,-0.5997869339775073,6.4674572307186855,6.102317613623196,157.55099350227275,151.45158698857657,146.6741372588654,2.1871779032302176e-27,0.6727577407286179,5.809713611097226e-06,0.11401944168853125,0.0,0.0,0.0,2.1871779032288075e-27,0.6727577407286215,5.809713611094682e-06,0.11401944168853174,0.0,0.0,0.0,0.12895224910539438,-6828.444616405226,13660.889232810452,13671.195336080327,2561.285969803049,SR_Q_D_WOB,0.9244173723006242,0.6645834463888223,sub23
-39.49253090176561,6.836742936105095,-4.013596668564532,1.0783679736683816,169.455344913016,168.85067487310357,161.18731539208824,-39.49253090176567,6.836742936105063,-4.013596668564633,1.078367973668323,169.45534491301606,168.85067487310346,161.18731539208824,1.1190726775609142e-16,0.000464057256067117,0.0398066821896944,0.8105876757426322,1.1165e-319,3.56e-322,2.765149929056708e-302,1.1190726775607848e-16,0.0004640572560671419,0.03980668218968944,0.8105876757426425,1.1165e-319,3.56e-322,2.7651499290570223e-302,0.07447844829474938,-7201.810661429621,14407.621322859242,14417.919586056358,4802.199845363634,SR_Q_D_WOB,0.4661973495595205,0.2980820681281166,sub24
-27.50163314722633,1.2292100805639006,-5.172429662225542,-2.0626256277724995,171.09833254282307,164.25710704635185,177.77130723541646,-27.5016331472264,1.229210080563817,-5.1724296622257535,-2.0626256277724924,171.09833254282313,164.2571070463517,177.7713072354163,0.005286707122303828,0.4157165108512654,0.0006298996690142758,0.635286816136309,3.9172865041418505e-170,6.624607081495159e-160,4.804705724034142e-177,0.005286707122303741,0.41571651085129735,0.0006298996690139633,0.6352868161363101,3.9172865041418505e-170,6.624607081494783e-160,4.804705724033323e-177,0.055789730871028335,-6941.611693933282,13887.223387866565,13897.538858835063,2906.2015777827332,SR_Q_D_WOB,0.13481150811518178,0.20615600211847399,sub25
-64.05001025004654,7.089809910431012,9.438929475576339,17.392791165383482,188.55615011801328,169.2725411012916,165.10280855792928,-64.05001025004671,7.089809910431187,9.438929475576137,17.3927911653835,188.55615011801342,169.27254110129172,165.10280855792917,8.336917232244939e-22,0.013035543930627414,0.0009508293345146867,0.05343410528696756,1.9194973922778216e-237,2.1945782319149708e-206,6.792650482412775e-193,8.336917232242304e-22,0.013035543930625056,0.0009508293345149367,0.05343410528696737,1.9194973922789135e-237,2.1945782319163438e-206,6.792650482412775e-193,0.11438274861643084,-7731.415149985772,15466.830299971543,15477.139530685368,10325.914679786682,SR_Q_D_WOB,0.5267373914355736,0.4287427162579841,sub26
