P_diff,congruency,hand,postError,block1,block2,block3,P,congruency.1,hand.1,postError.1,block1.1,block2.1,block3.1,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY.1,HAND.1,POSTeRROR.1,BLOCK1.1,BLOCK2.1,BLOCK3.1,rSquared,LLH,AIC,BIC,MSE,model,alpha,subject
-33.56633379573076,-0.25820749422497585,9.188206716058133,24.99619589029261,192.07066384846817,193.17751798988132,214.30171656480113,-33.5663337957307,-0.2582074942250343,9.1882067160581,24.996195890292658,192.0706638484681,193.17751798988135,214.3017165648015,4.7745619734922726e-09,0.9389412218781864,0.0011452482982492508,0.013933669981506452,2.965453725575855e-237,2.7973171608656e-311,2.4399678904807906e-272,4.774561973492536e-09,0.9389412218781726,0.0011452482982493065,0.01393366998150625,2.965453725576192e-237,2.7973171608656e-311,2.439967890479958e-272,0.07567504929630531,-7652.518573498224,15307.037146996448,15312.1839191759,10028.891511976348,AB_Q_WOB,0.1766859086623691,sub48
-24.077926242697693,6.441407036083178,-7.8318886273295725,12.880641110372595,215.39531036235414,209.39547466942787,205.3740049410155,-24.077926242697593,6.441407036083272,-7.831888627329709,12.88064111037258,215.39531036235428,209.39547466942784,205.3740049410154,6.367854997322519e-08,0.0009407210122403652,5.895071187923318e-05,0.29736733259788845,0.0,0.0,0.0,6.367854997323591e-08,0.0009407210122402095,5.895071187921615e-05,0.2973673325978891,0.0,0.0,0.0,0.055807465405109724,-7204.510852499618,14411.021704999235,14416.171621835369,4780.733401442308,AB_Q_WOB,0.3467656961282605,sub05
-15.450507277885047,-0.10909451418172587,6.280456659450808,7.503667706294758,175.21184292305068,175.2442678665004,177.96882790149,-15.450507277885162,-0.1090945141817139,6.280456659450811,7.503667706294726,175.2118429230508,175.24426786650054,177.96882790148976,0.002396142309960393,0.9458419652851691,9.688625129804523e-05,0.315585025474692,0.0,0.0,0.0,0.0023961423099602163,0.945841965285175,9.688625129804392e-05,0.3155850254746937,0.0,0.0,0.0,0.021950867088517456,-6973.6098678667895,13949.219735733577,13954.371221197483,3271.550049593457,AB_Q_WOB,0.18652335575377085,sub06
-15.194294128063133,4.393198964396742,27.56869370196619,6.915772628054598,196.13582884613683,215.22491624567502,220.22920168851016,-15.194294128062946,4.393198964396631,27.56869370196613,6.915772628054626,196.13582884613686,215.22491624567482,220.22920168851036,0.04034046935342895,0.16912631628841554,1.7772983207780628e-17,0.42314997544419,8.668334859184834e-214,1.2928218103112642e-243,5.456503166087166e-243,0.04034046935343147,0.16912631628842628,1.777298320778473e-17,0.4231499754441884,8.66833485918927e-214,1.2928218103118527e-243,5.456503166087166e-243,0.08924040362187735,-7822.339286889305,15646.67857377861,15651.826919522513,12853.848528121924,AB_Q_WOB,0.33399697371268505,sub07
-5.394352951039949,10.573978316221694,4.2664677728043525,-24.448348589040734,168.50081478844083,177.38553287482483,181.8099561448904,-5.394352951039992,10.57397831622164,4.266467772804464,-24.44834858904077,168.50081478844064,177.38553287482497,181.8099561448904,0.2882644304000239,0.009462668481310041,0.29445277199437503,0.001530426167496215,9.935779026991076e-167,2.9281406731882727e-180,9.752603223449023e-192,0.2882644304000199,0.009462668481310362,0.2944527719943621,0.0015304261674961956,9.935779026988247e-167,2.928140673187273e-180,9.752603223442366e-192,0.02282695371410892,-8034.688782541605,16071.37756508321,16076.514843520468,20658.31096233164,AB_Q_WOB,0.7773746098140513,sub08
-26.514558269728152,4.126182788221136,5.068781092236862,17.5589271562661,187.75809205863533,179.5477882776411,182.33255489989966,-26.514558269728287,4.126182788221128,5.068781092236842,17.55892715626603,187.75809205863533,179.5477882776411,182.3325548998993,6.793340346036289e-08,0.017158901230917966,0.003442767714755701,0.002587014770629664,0.0,0.0,0.0,6.793340346035269e-08,0.01715890123091805,0.003442767714755836,0.0025870147706297674,0.0,0.0,0.0,0.049759982638245326,-7086.32273881429,14174.645477628577,14179.799311430157,3801.531433417743,AB_Q_WOB,0.2153971772641804,sub21
-48.81831488600993,-1.9718837095467672,-6.326406389454981,-10.560804322717683,186.59527084319527,188.18164986136128,192.6472913089323,-48.818314886009844,-1.9718837095467785,-6.326406389454959,-10.560804322717653,186.59527084319518,188.1816498613613,192.6472913089324,0.0002611823928757045,0.387589997415539,0.005435210255061986,0.2265878259088128,3.7151959172521154e-121,2.749256114764361e-123,2.7917679363017733e-130,0.0002611823928757089,0.38758999741553657,0.005435210255062162,0.226587825908814,3.7151959172512706e-121,2.749256114764048e-123,2.7917679363017733e-130,0.022068733536652733,-7409.636095377868,14821.272190755732,14826.422892213324,6536.005741114388,AB_Q_WOB,0.06257666767185434,sub22
-15.634117223618336,-0.5331511318358726,6.396300920640602,7.297797061521106,161.69087663011032,155.67667964619994,150.3008006062654,-15.634117223618455,-0.5331511318359852,6.396300920640526,7.2977970615211065,161.69087663011024,155.67667964619994,150.30080060626528,0.004190979438425305,0.7191232819802933,1.7414671231499402e-05,0.07025963952595378,1.7264161252302248e-300,1.1013694429362331e-290,2.367346129789255e-274,0.004190979438424954,0.7191232819802367,1.741467123150339e-05,0.07025963952595353,1.7264161252308133e-300,1.1013694429368594e-290,2.3673461297884477e-274,0.05066924691884178,-6883.43725512322,13768.87451024644,13774.027561881378,2791.474447202957,AB_Q_WOB,0.1640038713898616,sub23
-25.580647635676474,5.672341760374192,-4.0140715575811114,3.2642216512951507,176.83485744210014,176.20885715275352,168.4606267385824,-25.58064763567637,5.672341760374168,-4.014071557581312,3.2642216512951188,176.83485744210014,176.20885715275355,168.46062673858225,2.7191542064466565e-08,0.004317064823045401,0.04284874826134583,0.4749736742371479,0.0,0.0,0.0,2.7191542064469993e-08,0.0043170648230455395,0.04284874826133568,0.47497367423715203,0.0,0.0,0.0,0.04637936091655781,-7220.847435119387,14443.694870238774,14448.844001837331,4947.899785730163,AB_Q_WOB,0.30641451542484904,sub24
-2.9598264230789386,1.1101800768002286,-5.175322043866839,-1.703056267055386,183.45355855330837,176.73090587573944,190.23149201417075,-2.9598264230789715,1.1101800768001202,-5.175322043866721,-1.7030562670552492,183.4535585533084,176.73090587573967,190.2314920141711,0.08253971051908261,0.4631468816561626,0.0006402645390100496,0.6959588287867067,0.0,0.0,0.0,0.08253971051907931,0.4631468816562061,0.0006402645390102223,0.69595882878673,0.0,0.0,0.0,0.0522589179930294,-6944.007933665246,13890.015867330492,13895.173602814744,2917.0691290237683,AB_Q_WOB,0.8885863037268591,sub25
-30.769125256020214,6.15583833686139,9.532510266845268,18.89611713720012,205.15980913926913,185.73519685265703,182.68660158150897,-30.76912525602032,6.155838336861466,9.532510266845225,18.89611713720016,205.1598091392691,185.73519685265703,182.68660158150885,4.280100496381196e-05,0.03618906093599024,0.0011941466094372024,0.04166008265724845,6.597418906356705e-238,2.092363020678363e-208,2.8115646690162103e-201,4.280100496380899e-05,0.0361890609359879,0.0011941466094372614,0.04166008265724822,6.597418906358955e-238,2.092363020680148e-208,2.8115646690136514e-201,0.06036989462264908,-7769.3040663481315,15540.60813269626,15545.762748053176,10956.19728852375,AB_Q_WOB,0.2646030556276868,sub26
-41.564343510666525,9.394041914132256,1.8169245446434648,5.404790537260567,191.98633148631112,196.44472089271457,189.27542753696457,-41.56434351066625,9.394041914132275,1.8169245446434437,5.4047905372606095,191.9863314863112,196.44472089271468,189.2754275369648,8.521885898194332e-08,0.0009813809875352524,0.5230536589273822,0.6137837286270268,2.07952460039372e-214,9.555171595690055e-220,3.333476097744666e-218,8.521885898196126e-08,0.0009813809875352274,0.5230536589273878,0.6137837286270237,2.0795246003946654e-214,9.555171595686795e-220,3.333476097747889e-218,0.03544318226948595,-7728.961206025741,15459.922412051483,15465.077027408392,10286.88249177107,AB_Q_WOB,0.22373485457584386,sub27
-15.910626614932074,-1.3336032345063251,-7.206619133935482,7.906670337977498,214.99721948786652,208.63587382299968,195.31686932364272,-15.910626614931955,-1.3336032345063489,-7.206619133935425,7.90667033797755,214.99721948786643,208.63587382299957,195.31686932364238,0.00010886940011105983,0.5379257092138878,0.0008940761475243693,0.2616199821967753,0.0,0.0,0.0,0.00010886940011107371,0.5379257092138806,0.0008940761475244604,0.2616199821967719,0.0,0.0,0.0,0.06290770616638862,-7366.987335930638,14735.974671861277,14741.127723496213,5951.472091647104,AB_Q_WOB,0.4312457072486131,sub28
-8.450386555076179,5.777144510134411,-1.816101753418092,10.162817648438901,148.52253597515642,150.54906976163318,149.2039693013789,-8.450386555076124,5.777144510134346,-1.8161017534181036,10.16281764843893,148.52253597515642,150.54906976163306,149.2039693013789,1.6622127185960225e-07,2.582690543225287e-08,0.07876669474466047,0.02445062448966665,0.0,0.0,0.0,1.6622127185962575e-07,2.582690543226218e-08,0.07876669474465857,0.024450624489666187,0.0,0.0,0.0,0.05153416838857783,-6397.50861869951,12797.01723739902,12802.16715423515,1346.5741894344408,AB_Q_WOB,0.5916196274408929,sub29
