P_diff,congruency,hand,postError,block1,block2,block3,P,congruency.1,hand.1,postError.1,block1.1,block2.1,block3.1,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,p,CONGRUENCY.1,HAND.1,POSTeRROR.1,BLOCK1.1,BLOCK2.1,BLOCK3.1,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,subject
-35.70618061697029,-1.5951546367098204,5.863921109875197,21.88588145554061,179.11570570994004,181.28325410333045,184.3635507717772,-35.70618061697031,-1.5951546367098022,5.863921109875218,21.885881455540577,179.11570570994027,181.28325410333042,184.36355077177708,3.9102620206810864e-26,0.4331543324042935,0.0007577721286209513,1.1634378781205705e-05,0.0,0.0,0.0,3.9102620206806083e-26,0.4331543324042981,0.00075777212862092,1.1634378781206054e-05,0.0,0.0,0.0,0.11479402279982287,-6805.757140405312,13615.514280810627,13625.747069098814,3679.1240748897103,SR_Q_D_WOB,0.6987326901967028,0.8985381884598829,sub45
-64.72642506168496,-6.375822686926742,3.6839481844290316,14.540015962270086,214.95367443853542,224.064994620837,217.69520412168862,-64.7264250616851,-6.375822686926871,3.6839481844292497,14.540015962270177,214.95367443853547,224.064994620837,217.69520412168893,1.6037629563201627e-06,0.07333778980955005,0.2256022928992627,0.18078123023347445,4.17832663467748e-127,2.0346364874609617e-155,7.655841432424986e-128,1.603762956320059e-06,0.07333778980954428,0.2256022928992345,0.18078123023347156,4.17832663467748e-127,2.0346364874606144e-155,7.655841432428471e-128,0.034771704937929686,-7607.902647300527,15219.805294601054,15230.065491621304,11435.903113220878,SR_Q_D_WOB,0.25606501098815004,0.9531901531892942,sub46
-42.44906019174028,0.22956210434235125,2.9236762465139496,-7.2114757873715805,191.31282138519447,175.4858244989146,173.83075826641664,-42.449060191740244,0.22956210434220736,2.9236762465138324,-7.211475787371582,191.31282138519447,175.48582449891444,173.83075826641655,4.6873110316470205e-26,0.9182171944976584,0.1267955485051267,0.20570568875204495,0.0,0.0,3.36e-322,4.6873110316474567e-26,0.9182171944977096,0.12679554850514194,0.20570568875204515,0.0,0.0,3.36e-322,0.13302231611631274,-6957.18000526279,13918.36001052558,13928.600899270365,4494.434138429205,SR_Q_D_WOB,0.6807620364197539,0.997844658692138,sub47
-72.75426206322591,-1.725060803132508,8.524624936470424,15.916269404091024,172.23387200230346,173.00045890617963,194.07687706225917,-72.7542620632258,-1.7250608031322736,8.524624936470339,15.916269404091,172.23387200230354,173.00045890617986,194.07687706225937,4.73215884861944e-20,0.5969932579567203,0.00208248381297035,0.11397205232918685,2.836475119977392e-162,4.133920376714475e-198,3.8366368241009295e-191,4.73215884861978e-20,0.5969932579567703,0.0020824838129705732,0.11397205232918775,2.8364751199759395e-162,4.133920376715887e-198,3.8366368241009295e-191,0.11055939571965157,-7457.951475852408,14919.902951704817,14930.155126251417,9437.04913052338,SR_Q_D_WOB,0.4569647288592264,1.0,sub48
-16.480980989287367,7.4111609832555105,-7.992316513092367,4.880957737372533,219.96420604172343,212.82914494663262,209.7975425920581,-16.480980989287207,7.411160983255322,-7.992316513092369,4.880957737372505,219.96420604172351,212.82914494663262,209.7975425920583,7.458937568715054e-05,9.015040432971735e-05,2.4356822436972548e-05,0.6826755226802201,0.0,0.0,0.0,7.458937568716313e-05,9.015040432975416e-05,2.435682243697264e-05,0.6826755226802217,0.0,0.0,0.0,0.053489518055031986,-7111.96471473355,14227.9294294671,14238.215084269425,4475.332462796568,SR_Q_D_WOB,0.4498157167833407,0.11951703086559355,sub05
-23.42437289134562,-0.09673944586747217,5.901244377637122,6.400685475461984,171.57745893953978,171.7924521468313,174.17053238555073,-23.42437289134563,-0.09673944586743932,5.901244377637099,6.4006854754619775,171.5774589395396,171.79245214683124,174.1705323855507,3.066611966572676e-22,0.9505877835962642,0.00016307754234624576,0.3757280566866145,0.0,0.0,0.0,3.0666119665726318e-22,0.9505877835962808,0.0001630775423462536,0.37572805668661496,0.0,0.0,0.0,0.08399036294878026,-6848.328182966828,13700.656365933655,13710.935686605586,3052.744587345229,SR_Q_D_WOB,0.9187753905053248,0.9664508693852778,sub06
2.4703132494166216,5.306337147566143,27.30415976173344,12.186746762106704,203.94702119187568,223.65555940401717,231.28794642290848,2.4703132494166,5.306337147566044,27.304159761733388,12.186746762106626,203.94702119187562,223.65555940401728,231.2879464229085,0.6876095611882622,0.09541479489229704,2.7198636293769327e-17,0.15429969905203011,1.6178838295663857e-252,7.148441626327572e-279,1.8366641197651295e-292,0.6876095611882646,0.0954147948923032,2.7198636293771687e-17,0.15429969905203322,1.617883829566018e-252,7.148441626328384e-279,1.836664119765547e-292,0.09721503169828184,-7513.273430492232,15030.546860984468,15040.769885217458,12316.393289465372,SR_Q_D_WOB,0.7254972306743045,0.9519353721185262,sub07
-20.41756102137573,15.061531735927394,2.7977513550352224,18.103604106776377,170.61701879123126,171.9221222613478,175.73761072982296,-20.41756102137592,15.061531735927305,2.7977513550351603,18.10360410677641,170.61701879123126,171.92212226134774,175.73761072982296,0.00029308272330235666,4.419570270444918e-06,0.3916228911773016,0.011595878345393551,6.706222812127238e-193,7.837893171375056e-201,8.691531544050918e-213,0.0002930827233023184,4.419570270445477e-06,0.3916228911773121,0.01159587834539347,6.706222812129527e-193,7.837893171374609e-201,8.6915315440524e-213,0.034766491317764985,-7074.167986836745,14152.33597367349,14162.4396849194,12231.43393607405,SR_Q_D_WOB,0.7845912934760821,0.8495537356907282,sub08
-46.88563864623106,5.054658446721096,4.8453295431763115,16.52551881721277,177.56278441237282,169.22605694427168,172.09573772493215,-46.88563864623089,5.054658446721153,4.845329543176357,16.525518817212813,177.56278441237274,169.22605694427162,172.09573772493198,5.026768943162581e-19,0.0032834633575749626,0.004861400301339285,0.0038509680769697814,0.0,2.20127595e-315,1e-323,5.026768943164352e-19,0.0032834633575745914,0.004861400301338889,0.0038509680769696648,0.0,2.20127595e-315,1e-323,0.0893315779858761,-6901.809114931601,13807.618229863201,13817.880027523792,3659.264746643437,SR_Q_D_WOB,0.4127236044089855,0.7510178537805356,sub21
-22.627190253124056,-0.3700216440476217,-7.336512669692875,9.979195788522258,200.0283481964648,201.09556352961,207.33651202651515,-22.627190253124084,-0.3700216440477142,-7.336512669692885,9.979195788522354,200.0283481964648,201.09556352960988,207.33651202651538,6.98467477410609e-12,0.8657508572950895,0.0008213167293829901,0.2541229337084733,0.0,0.0,0.0,6.984674774105408e-12,0.8657508572950563,0.000821316729382974,0.2541229337084688,0.0,0.0,0.0,0.050318352778330855,-7223.991738178951,14451.983476357902,14462.250068267695,5960.061050084219,SR_Q_D_WOB,0.8577203076543105,0.4308049172657417,sub22
-47.857683126966066,0.17776524001169192,7.087999840951518,6.267089505363492,145.05072982874603,138.6715040360749,134.16346622133273,-47.857683126966144,0.17776524001169525,7.0879998409516025,6.267089505363443,145.05072982874597,138.6715040360749,134.16346622133284,7.732639518475094e-23,0.9004501387507384,7.125932010852542e-07,0.10252504972272153,6.557014283418628e-297,7.83480378616829e-282,4.013569804740718e-272,7.732639518473816e-23,0.9004501387507365,7.125932010850253e-07,0.10252504972272422,6.557014283414156e-297,7.834803786169181e-282,4.013569804743002e-272,0.11903098110513655,-6566.535459792556,13137.070919585112,13147.305330591444,2473.619020863805,SR_Q_D_WOB,0.40493012518960336,0.963096296846222,sub23
-40.58426496648666,8.173544388797993,-3.606497277945179,2.2893102738323936,169.01226178002216,167.234842393743,161.10325246228598,-40.58426496648674,8.17354438879794,-3.606497277945012,2.2893102738324327,169.0122617800221,167.2348423937431,161.103252462286,4.995417626230412e-17,3.1938761038736504e-05,0.06574160399308386,0.6145423750885551,1.0628352523678623e-307,8.504998150851636e-308,1.1947094164959915e-292,4.995417626229583e-17,3.1938761038740265e-05,0.06574160399309617,0.6145423750885493,1.0628352523685874e-307,8.504998150851636e-308,1.1947094164963991e-292,0.08022593543598923,-6801.590445411041,13607.180890822081,13617.372677264275,4593.345647422923,SR_Q_D_WOB,0.4865733452360498,0.3857122094909393,sub24
-48349.02763989894,1.1887229566165318,-5.1204693049099435,-1.8311077850339463,-23989.535198789155,-23996.546001039762,-23982.596068115512,-48349.02763989612,1.1887229876103904,-5.120469228349736,-1.8311077847125643,-23989.535198805643,-23996.54600100743,-23982.596068109746,0.0018168019303614945,0.4349918804458165,0.0007847384555010275,0.6790105055327615,0.001969072923063764,0.0019631367339864817,0.001975199545445172,0.0018168019303614648,0.4349918685758324,0.0007847385964841915,0.6790105055859272,0.0019690729230636976,0.0019631367339865307,0.0019751995454452393,0.060137095872414774,-6715.479496555339,13434.958993110678,13445.211167657275,2860.3914472545957,SR_Q_D_WOB,0.0001,0.5571622986306266,sub25
-291.6157485190631,8.017384404414509,10.129316813578624,17.334158792848786,73.68877175163989,55.458265875066346,50.460809706900825,-291.61574851906346,8.017384404414802,10.12931681357892,17.334158792848772,73.68877175164003,55.45826587506643,50.460809706901024,2.1795249715385623e-17,0.005854938701336175,0.0004944559510544263,0.05538158583859181,2.1744855024840782e-05,0.0012978242088961295,0.003780093372965271,2.1795249715385148e-17,0.005854938701334419,0.0004944559510542387,0.05538158583859205,2.1744855024839573e-05,0.0012978242088960835,0.0037800933729649827,0.10305267807397787,-7531.260630606886,15066.521261213771,15076.776648612467,10413.140375611642,SR_Q_D_WOB,0.0907077172579927,0.8599118878721529,sub26
-76.58323573365905,9.193258151667155,2.005690459666435,7.868611145272625,174.5329863312815,180.42259441517174,172.32515544718547,-76.5832357336591,9.193258151667091,2.0056904596665035,7.868611145272709,174.53298633128162,180.4225944151717,172.32515544718544,7.290476128626783e-39,0.000669300661312714,0.45682848280956895,0.4339508029315059,4.441305963241014e-241,3.337108205878599e-255,5.9348969175609175e-241,7.290476128624387e-39,0.0006693006613127741,0.4568284828095531,0.43395080293150057,4.4413059632430364e-241,3.337108205879357e-255,5.9348969175609175e-241,0.1399817287696924,-7504.717792632205,15013.43558526441,15023.706959958467,9066.218221024486,SR_Q_D_WOB,0.6487716036153603,0.7392602401562683,sub27
