α_v,α_s,α_v_error,α_s_error,decay,MSE
0.33,0.61,0.35,0.69,0.98,3.779276054404656e7
0.42,0.02,0.69,0.62,0.15,3.783578884703786e7
0.33,0.64,0.98,0.78,0.43,3.788270313435412e7
0.22,0.59,0.26,0.59,0.66,3.7804439879316986e7
0.3,0.13,0.86,0.25,0.86,3.789803851055917e7
0.46,0.17,0.26,0.92,0.12,3.7801442679551125e7
0.76,0.6,0.7,0.5,0.28,3.780804879154114e7
0.84,0.24,0.92,0.99,0.29,3.789725388076231e7
0.81,0.69,1.0,0.99,0.71,3.788242788750691e7
0.01,0.23,0.54,0.43,0.84,3.812499810971378e7
0.59,0.82,0.95,0.78,0.07,3.7882175527242884e7
0.54,0.14,0.75,0.53,0.35,3.7860502336290546e7
0.93,0.18,0.16,0.41,0.69,3.7806308854478985e7
0.15,0.9,0.53,0.63,0.71,3.792749009831688e7
0.53,0.59,1.0,0.72,0.5,3.7860392783846624e7
0.11,0.95,0.47,0.94,0.17,3.7970293202299446e7
0.74,0.32,0.44,0.83,0.46,3.779585856316743e7
0.84,0.24,0.09,0.75,0.98,3.777910670073225e7
0.15,0.03,0.98,0.19,0.53,3.803403764975389e7
0.21,0.5,0.94,0.05,0.89,3.786588727861449e7
0.38,0.17,0.62,0.55,0.3,3.784322166676511e7
0.88,0.92,0.82,0.82,0.13,3.789562997800467e7
0.92,0.78,0.03,0.84,0.7,3.778553411360459e7
0.85,0.22,0.32,0.08,0.62,3.778724348783822e7
0.51,0.33,0.61,0.1,0.52,3.777650274137364e7
0.98,0.09,0.44,0.67,0.54,3.7873184802129075e7
0.71,0.38,0.3,0.04,0.36,3.77295507998799e7
0.4,0.11,0.03,0.3,0.23,3.778166581947484e7
0.81,0.4,0.52,0.59,0.79,3.779497185770926e7
0.2,0.35,0.03,0.05,0.2,3.776372196219187e7
0.21,0.77,0.76,0.57,0.7,3.789281327950833e7
0.41,0.15,0.24,0.16,0.09,3.778708816155384e7
0.7,0.61,0.86,0.45,0.8,3.7827299299037434e7
0.39,0.4,0.92,0.07,0.14,3.7827311396820925e7
0.84,0.9,1.0,0.93,0.51,3.791502407595967e7
0.36,0.97,0.34,0.71,0.83,3.788012487345926e7
0.01,0.33,0.83,0.73,0.96,3.825970670007681e7
0.91,0.66,0.64,0.13,0.78,3.7805902797781095e7
0.65,0.2,0.15,0.98,0.54,3.778081885091699e7
0.18,0.07,0.49,0.12,0.63,3.788690696901026e7
0.19,0.02,0.29,0.08,0.33,3.796766762161574e7
0.79,0.9,0.12,0.68,0.37,3.780316027900659e7
0.54,0.15,0.8,0.72,0.45,3.7872053281083e7
0.79,0.7,0.6,0.41,0.24,3.780197540017652e7
0.44,0.85,0.82,0.35,0.57,3.7866539997989655e7
0.39,0.64,0.18,0.63,0.31,3.7765087775761716e7
0.54,0.82,0.75,0.87,0.84,3.7859744249579236e7
0.26,0.74,0.31,0.9,0.39,3.783631705622137e7
0.32,0.77,0.04,0.64,0.97,3.779568608395984e7
0.43,0.14,0.21,0.17,0.01,3.778499436262661e7
0.43,0.19,0.08,0.54,0.47,3.776601262197305e7
0.73,0.94,0.96,0.41,0.18,3.790150783712731e7
0.09,0.81,0.45,0.77,0.96,3.7930547194014594e7
0.95,0.93,0.98,0.49,0.17,3.7914321208459154e7
0.45,0.71,0.03,0.42,0.71,3.774404739114217e7
0.31,0.42,0.66,0.83,0.54,3.783589167565001e7
0.75,0.44,0.66,0.82,0.52,3.781635086002002e7
0.68,0.69,0.47,0.16,0.95,3.776586035072532e7
0.09,0.92,0.7,0.23,0.5,3.7984512225868426e7
0.12,0.56,0.6,0.15,0.03,3.785959027221632e7
0.25,0.25,0.77,0.54,0.04,3.786941922005154e7
0.17,0.68,0.81,0.53,0.52,3.7898658688239954e7
0.47,0.42,0.98,0.03,0.72,3.7828390092146024e7
0.7,0.94,0.29,0.97,0.92,3.783968735446036e7
0.41,0.04,0.45,0.27,0.88,3.784550786022485e7
0.49,0.15,0.79,0.15,0.24,3.785916118877066e7
0.14,0.3,0.13,0.24,0.91,3.780424931753173e7
0.33,0.68,0.22,0.78,0.03,3.7794427105450526e7
0.16,0.66,0.22,0.93,0.73,3.784770710314223e7
1.0,0.57,0.63,0.34,0.81,3.7824224797408186e7
0.45,0.87,0.92,0.13,0.24,3.787749855704201e7
0.85,0.02,0.53,0.65,0.9,3.784349394741932e7
0.55,0.27,0.6,0.7,0.93,3.781228797693042e7
0.79,0.81,0.36,0.17,0.56,3.778409901292147e7
0.45,0.99,0.54,0.03,0.49,3.787290461367157e7
0.2,0.37,0.48,0.57,0.68,3.7826857705176406e7
0.13,0.39,0.95,0.27,0.15,3.7932370823229305e7
0.64,0.85,0.87,0.83,0.64,3.7878181682832755e7
0.7,0.52,0.95,0.69,0.5,3.78504190862343e7
0.45,0.38,0.04,0.23,0.01,3.7711389205561236e7
0.59,0.03,0.06,0.31,0.29,3.780540213232492e7
0.69,0.72,0.14,0.87,0.87,3.7763491358593866e7
0.99,0.54,0.82,0.34,0.45,3.784815176922101e7
0.42,0.98,0.99,0.89,0.04,3.794893780312308e7
0.89,0.38,0.45,0.87,0.89,3.781224282241213e7
0.88,0.93,0.77,0.73,0.87,3.7889436262576215e7
0.99,0.05,0.75,0.51,0.75,3.792011442381958e7
0.89,0.12,0.95,0.73,0.92,3.7925670519088194e7
0.61,0.46,0.34,0.68,1.0,3.775653122305138e7
0.91,0.53,0.66,0.02,0.52,3.779816637144641e7
0.39,0.45,0.31,0.78,0.07,3.777460475627177e7
0.28,0.79,0.79,0.69,0.34,3.78861856807372e7
0.34,0.7,0.56,0.61,0.42,3.782369107925866e7
0.9,0.98,0.98,0.82,0.67,3.793332811066536e7
0.16,0.72,0.5,0.39,0.51,3.786024113581006e7
0.8,0.9,0.76,0.8,0.31,3.787766468199723e7
0.49,0.39,0.84,0.02,0.47,3.780453101502747e7
0.68,0.05,0.96,0.99,0.65,3.790238703145248e7
0.24,0.94,0.06,0.99,0.36,3.788754368798531e7
0.43,0.74,0.94,0.46,0.5,3.7863330555700906e7
0.93,1.0,0.67,0.61,0.24,3.789959288761477e7
0.19,0.15,0.43,0.33,0.93,3.7854246906671606e7
0.74,0.35,0.13,0.47,0.52,3.773737289479612e7
0.12,0.99,0.19,0.4,0.02,3.794053679004086e7
0.96,0.01,0.68,0.52,0.4,3.787052317595816e7
0.07,0.5,0.23,0.53,0.45,3.785164294426613e7
0.7,0.36,0.27,0.81,0.38,3.776499958671355e7
0.5,0.88,0.09,0.04,0.08,3.7777003855966374e7
0.57,0.65,0.75,0.9,0.28,3.7831526181566715e7
1.0,0.78,0.65,0.52,0.88,3.784980206536549e7
0.43,0.93,0.12,0.66,0.64,3.783044976072561e7
0.7,0.62,0.65,0.17,0.69,3.778353030603318e7
0.97,0.16,0.89,0.77,0.35,3.792082296385259e7
0.76,0.75,0.3,0.84,0.3,3.778797326545622e7
0.25,0.44,0.08,0.4,0.7,3.776470103056242e7
0.26,0.42,0.59,0.65,0.79,3.782720309459549e7
0.21,0.64,0.9,0.29,0.7,3.7879652685642295e7
0.15,0.27,0.27,0.88,0.18,3.784827024255194e7
0.63,0.71,0.3,0.45,0.7,3.7759598049777254e7
0.08,0.92,0.89,0.19,0.18,3.803303458191943e7
0.25,0.26,0.26,0.6,0.2,3.7804639012296416e7
0.14,0.46,0.96,0.79,0.08,3.7947135780929565e7
0.5,0.35,0.26,0.56,0.87,3.77495556201694e7
0.39,0.6,0.66,0.08,0.88,3.779002330015075e7
0.4,0.31,0.09,0.2,0.18,3.772962795393111e7
0.22,0.59,0.77,0.01,0.92,3.783707709866097e7
0.99,0.13,0.12,0.61,1.0,3.783444270461952e7
0.39,0.33,0.05,0.31,0.5,3.773079044842072e7
0.25,0.19,0.52,0.84,0.75,3.785904704529536e7
0.95,0.19,0.58,0.94,0.91,3.787244078254488e7
0.54,0.02,0.81,0.89,0.82,3.779638526271274e7
0.6,0.41,0.65,0.4,0.99,3.778822018806424e7
0.75,0.35,0.57,0.33,0.98,3.778769996526504e7
0.71,0.79,0.25,0.49,0.67,3.777419342751804e7
0.42,0.73,0.06,0.72,0.09,3.776932406312188e7
0.55,0.74,1.0,0.36,0.08,3.786039224764e7
0.82,0.83,0.16,0.44,0.06,3.7780732125348e7
0.03,0.69,0.53,0.85,0.64,3.8012116451691635e7
0.23,0.19,0.89,0.41,0.63,3.790510481661687e7
0.17,0.2,0.4,0.52,0.5,3.784932068926796e7
0.67,0.47,0.58,0.21,0.93,3.7767901769502714e7
0.12,0.6,0.6,0.54,0.78,3.788322997212195e7
0.92,0.01,0.3,0.6,0.07,3.777112177915548e7
0.63,0.69,0.85,0.03,0.62,3.781459966466668e7
0.23,0.88,0.61,0.3,0.37,3.788889033853627e7
0.95,0.52,0.21,0.97,0.52,3.779225846184434e7
0.3,0.67,0.58,0.49,0.44,3.78235871774907e7
0.38,0.11,0.77,0.13,0.38,3.787851906783722e7
0.09,0.92,0.85,0.14,0.69,3.800982322597264e7
0.77,0.64,0.57,0.58,0.9,3.7796687154196315e7
0.68,0.47,0.42,0.46,0.92,3.7758234477860436e7
0.99,0.47,0.09,0.49,0.27,3.777089699200245e7
0.06,0.5,0.93,0.05,0.66,3.803006063127498e7
0.79,0.56,0.28,0.21,0.3,3.774024749009754e7
0.26,0.04,0.07,0.65,0.36,3.7803816861877374e7
0.55,0.28,0.63,0.26,0.45,3.779473401742954e7
0.9,0.41,0.83,0.93,0.31,3.786578618013489e7
0.01,0.7,0.31,0.42,0.63,3.797466743205914e7
0.58,0.5,0.91,0.19,0.34,3.7817808504165746e7
0.61,0.08,0.06,0.5,0.64,3.7775597897982635e7
0.39,0.65,0.35,0.13,0.35,3.775989621130464e7
0.22,0.93,0.52,0.8,0.62,3.7917445782886505e7
0.04,0.65,0.81,0.71,0.08,3.8077749809029914e7
0.2,0.6,0.48,0.3,0.69,3.781871108391689e7
0.29,0.91,0.02,0.1,0.78,3.782789081901382e7
0.12,0.27,0.52,0.03,0.77,3.785100685574107e7
0.35,0.28,0.67,0.44,0.65,3.7824329621574506e7
0.26,0.08,0.73,0.05,0.55,3.7903887036352396e7
0.07,0.91,0.68,0.28,0.29,3.800247253896742e7
0.57,0.46,0.3,0.7,0.83,3.7752682980166785e7
0.56,0.7,0.6,0.44,0.34,3.7796935242540546e7
0.48,0.02,0.79,0.87,0.22,3.779434177954393e7
0.47,0.95,0.24,0.37,0.68,3.783289273972209e7
0.08,0.66,0.85,0.35,0.61,3.79789221479935e7
0.24,0.49,0.69,0.14,0.72,3.7818659169641994e7
0.8,1.0,0.61,0.74,0.58,3.788956840733125e7
0.45,0.65,0.24,0.64,0.57,3.776328332827361e7
0.38,0.52,0.24,0.69,0.39,3.776499744219305e7
0.04,0.76,0.16,0.41,0.27,3.790026371482333e7
0.44,0.74,0.95,0.13,0.89,3.78509389929146e7
0.92,0.41,0.86,0.59,0.36,3.78594078037567e7
0.04,0.24,0.79,0.92,0.91,3.810324040496458e7
0.45,0.84,0.34,0.59,0.44,3.781383441871594e7
0.14,0.33,0.29,0.49,0.52,3.7824565070502825e7
0.39,0.97,0.14,0.65,0.48,3.785550411679582e7
0.7,0.67,0.79,0.83,0.09,3.78370845548114e7
0.4,0.44,0.61,0.9,0.57,3.7817548869252086e7
0.25,0.06,0.73,0.21,0.18,3.79030872894998e7
0.52,0.94,0.04,0.91,0.76,3.782388550523737e7
0.52,0.71,0.86,0.87,0.98,3.785594826118795e7
0.18,0.29,0.89,0.96,0.07,3.792875017273716e7
0.7,0.32,0.88,0.96,0.46,3.786510032526721e7
0.3,0.88,0.8,0.68,0.15,3.7906326760281e7
0.65,0.75,0.01,0.89,0.98,3.7757058500717744e7
0.06,0.49,0.33,0.63,0.07,3.787516106984782e7
0.8,0.5,0.38,0.77,0.7,3.777888747702266e7
0.26,0.3,0.08,0.56,0.25,3.778039941658426e7
0.21,0.79,0.45,0.02,0.82,3.7839384714817815e7
0.26,0.35,0.75,0.97,0.57,3.787143411122141e7
0.3,0.53,0.4,0.24,0.58,3.7774110252772726e7
0.15,0.73,0.76,0.46,0.13,3.790675729374591e7
0.88,0.76,0.03,0.69,0.64,3.777050823798091e7
0.69,0.67,0.36,0.29,0.7,3.77548844556032e7
0.67,0.86,0.56,0.47,0.08,3.782693962470508e7
0.96,0.24,0.51,0.01,0.3,3.7824652577415325e7
0.69,0.62,0.75,0.03,0.56,3.779218524312682e7
0.71,0.51,0.59,0.44,0.25,3.778279667269874e7
0.24,0.53,0.82,0.92,0.14,3.787903015099475e7
0.79,0.39,0.79,0.74,0.1,3.784027223014707e7
0.5,0.45,0.84,0.83,0.74,3.784013668311944e7
0.68,0.68,0.19,0.64,0.67,3.7751968913041614e7
0.97,0.09,0.8,0.83,0.86,3.792037118200991e7
0.29,0.32,0.41,0.41,0.69,3.779195689975886e7
0.96,0.69,0.97,0.76,0.91,3.78846613214463e7
0.99,0.93,0.71,0.53,0.04,3.788674069536186e7
0.81,0.68,0.86,0.94,0.03,3.7858856792314984e7
0.43,0.61,0.2,0.22,0.1,3.773606032028404e7
0.28,0.19,0.13,0.68,0.78,3.780553223861273e7
0.9,0.91,0.32,0.96,0.01,3.784325418060124e7
0.18,0.65,0.75,0.21,0.96,3.7865786477074675e7
0.32,0.29,0.21,0.94,0.23,3.779759908706862e7
0.66,0.12,0.76,0.71,0.28,3.787321436779373e7
0.99,0.58,0.16,0.72,0.86,3.778550445158357e7
0.82,0.71,0.4,0.24,0.92,3.77741844416842e7
0.81,0.73,0.46,0.48,0.98,3.779299296887305e7
0.9,0.36,0.04,0.26,0.76,3.7744508633523725e7
0.86,0.59,0.58,0.89,0.79,3.781770768168985e7
0.11,0.11,0.57,0.54,0.5,3.792401313272357e7
0.09,0.46,0.5,0.75,0.86,3.788996451760535e7
0.22,0.19,0.26,0.63,0.06,3.782847989438395e7
0.18,0.29,0.46,0.37,0.15,3.782781432197884e7
0.3,0.81,0.57,0.62,0.68,3.785774450380865e7
0.94,0.18,0.18,0.02,0.67,3.78036052251985e7
0.57,0.87,0.7,0.65,0.61,3.785644057065125e7
0.44,0.26,0.95,0.82,0.92,3.788205526751515e7
0.38,0.46,0.88,0.72,0.96,3.785132205492595e7
0.97,0.67,0.85,0.65,0.99,3.786398726524043e7
0.88,0.55,0.66,0.59,0.26,3.781807194351181e7
0.44,0.67,0.9,0.62,0.37,3.785249131055632e7
0.25,0.69,0.92,0.34,0.29,3.787848573016718e7
0.58,0.2,0.53,0.62,0.93,3.7813040841158e7
0.51,0.81,0.06,0.6,0.47,3.7771065454851665e7
0.51,0.83,0.69,0.26,0.95,3.78337748602724e7
0.84,0.78,0.36,0.54,0.31,3.7795559293765485e7
0.22,0.42,0.61,0.16,0.47,3.781362044223147e7
0.41,0.29,0.86,1.0,0.41,3.7872577717619844e7
0.29,0.85,0.6,0.93,0.55,3.788641010976555e7
0.71,0.98,0.98,0.04,0.38,3.790746928149011e7
0.11,0.39,0.81,0.1,0.68,3.790946896606745e7
0.89,0.82,0.13,0.74,0.81,3.77941717167181e7
0.83,0.29,0.02,0.04,0.98,3.773148996773196e7
0.74,0.44,0.05,0.67,0.66,3.773259862265388e7
0.69,0.87,0.71,0.37,0.05,3.784574784472131e7
0.18,0.07,0.28,0.13,0.5,3.7861871511114724e7
0.34,0.39,0.63,0.04,0.26,3.77863180900912e7
0.95,0.94,0.35,0.49,0.67,3.784554143783931e7
0.22,0.78,1.0,0.37,0.06,3.791764135611628e7
0.58,0.06,0.97,0.37,0.34,3.7912368427723646e7
0.52,0.42,0.42,0.27,0.03,3.774800958020903e7
0.75,0.21,0.8,0.1,0.53,3.784647814349e7
0.35,0.17,0.87,0.35,0.02,3.788089143438057e7
0.74,0.71,0.34,0.06,0.9,3.7752417574949294e7
0.36,0.48,0.08,0.07,0.27,3.771960492376008e7
0.75,0.03,1.0,0.1,0.49,3.798528532919366e7
0.1,0.74,0.08,0.07,0.72,3.784680356708915e7
0.53,0.9,0.7,0.68,0.8,3.786904360628035e7
0.74,0.38,0.17,0.42,0.83,3.773600089582294e7
0.63,0.7,0.1,0.99,0.9,3.77604222453891e7
0.26,0.76,0.61,0.99,0.43,3.7874929070191905e7
0.75,0.15,0.14,0.59,0.72,3.778625458898021e7
0.03,0.04,0.11,0.21,0.75,3.7851480868840255e7
0.89,0.2,0.26,0.94,0.75,3.7820958901367374e7
0.66,0.18,0.27,0.34,0.57,3.7776282453367814e7
0.66,0.66,0.87,0.13,0.47,3.781835168541222e7
0.28,0.47,0.08,0.83,0.97,3.7780575643615e7
0.18,0.5,0.88,0.13,0.34,3.787212210164735e7
0.76,0.5,0.22,0.4,0.5,3.7737512543301806e7
0.21,0.69,0.62,0.57,0.21,3.785890286238925e7
0.71,0.37,0.72,0.41,0.17,3.780859795961373e7
0.44,0.84,0.47,0.86,0.45,3.783977621233998e7
0.07,0.81,0.39,0.82,0.77,3.793955769213434e7
0.71,0.89,0.55,0.17,0.69,3.782525395945795e7
0.41,0.58,0.96,0.29,0.7,3.784201253914435e7
0.67,0.53,0.87,0.15,0.53,3.781122094878312e7
0.5,0.57,0.22,0.47,0.31,3.773829287951147e7
0.01,0.82,0.01,0.31,0.93,3.792985230870774e7
0.34,0.25,0.97,0.43,0.52,3.788094034419999e7
0.57,0.36,0.85,0.16,0.15,3.78141957183879e7
0.53,0.67,0.12,0.18,0.79,3.772437710617544e7
0.65,0.36,0.61,0.34,0.5,3.778504614702828e7
0.99,0.31,0.69,0.2,0.47,3.784448190465879e7
0.35,0.09,0.9,0.92,0.1,3.79146933801944e7
0.88,0.75,0.23,0.95,0.04,3.77968495832478e7
0.13,0.36,0.8,0.71,0.35,3.7922179608193606e7
0.03,0.58,0.88,0.75,0.08,3.814767283286922e7
0.34,0.65,0.4,0.25,1.0,3.778004778726213e7
0.67,0.02,0.02,0.75,0.93,3.7722529679647975e7
0.32,0.71,0.05,0.65,0.87,3.778310846336484e7
0.05,0.47,0.08,0.42,0.6,3.7844639199357755e7
0.89,0.93,0.06,0.4,0.75,3.7807238290178984e7
0.28,0.76,0.92,0.39,0.06,3.788529573851533e7
0.33,0.31,0.59,0.65,0.19,3.782196373514759e7
0.35,1.0,0.54,0.51,0.24,3.790677375581276e7
0.78,0.12,0.13,0.09,0.63,3.779236230247536e7
0.2,0.52,0.23,0.79,0.23,3.781334803855924e7
0.76,0.1,0.79,0.69,0.7,3.788770431689895e7
0.35,0.11,0.1,0.44,0.46,3.7797846387370154e7
0.52,0.65,0.74,0.76,0.93,3.782613938102207e7
0.61,0.85,0.47,0.66,0.04,3.782081235970479e7
0.71,0.22,0.64,0.57,0.76,3.782903239319658e7
0.94,0.27,0.81,0.15,0.57,3.785863638968368e7
0.1,0.9,0.68,0.28,0.72,3.796668758164996e7
0.81,0.93,0.44,0.4,0.96,3.78366762906656e7
0.01,0.79,0.75,0.39,0.27,3.8203152817491606e7
0.47,0.66,0.85,0.26,0.72,3.782534147058017e7
0.35,0.07,0.91,0.55,0.6,3.7909536313716985e7
0.5,0.89,0.82,0.71,0.58,3.788474775192021e7
0.31,0.09,0.68,0.68,0.44,3.787978125060903e7
0.13,0.64,0.83,0.57,0.96,3.792412114611182e7
0.18,0.47,0.95,0.81,0.53,3.7919051214096e7
0.38,0.61,0.11,0.04,0.66,3.7727695004139744e7
0.77,0.66,0.01,0.08,0.57,3.771398272867599e7
0.11,0.26,0.08,0.69,0.49,3.784689011074622e7
0.31,0.27,0.89,0.31,0.57,3.7862326592264935e7
0.14,0.09,0.02,0.56,0.74,3.7859050518946975e7
0.38,0.61,0.29,0.06,0.35,3.774574513144339e7
0.58,0.88,0.26,0.68,0.14,3.780884933544832e7
0.4,0.31,0.26,0.64,0.3,3.776939409361742e7
0.09,0.69,0.01,0.92,0.52,3.788129628393204e7
0.39,0.23,0.96,0.23,0.59,3.7870474325268656e7
0.76,0.83,0.49,0.77,0.19,3.782372229482387e7
0.9,0.77,0.06,0.91,0.56,3.778590426407412e7
0.71,0.46,0.94,0.07,0.09,3.78228947040242e7
0.68,0.8,0.72,0.02,0.75,3.78168385438396e7
0.68,0.62,0.49,0.71,0.75,3.778421270425536e7
0.46,0.99,0.5,0.23,0.23,3.787278907122847e7
0.93,0.98,0.13,0.65,0.61,3.784175762327741e7
0.03,0.85,0.97,0.92,0.91,3.8190281984255634e7
0.27,0.54,0.66,0.88,0.27,3.784673506180806e7
0.58,0.16,0.08,0.01,0.83,3.7755193787788525e7
0.41,0.94,0.5,0.33,0.89,3.786219487649044e7
0.43,0.49,0.64,0.57,0.92,3.780062700937978e7
0.5,0.97,0.81,0.62,0.75,3.790697355806621e7
0.83,0.96,0.56,0.5,0.15,3.786412308006082e7
0.55,0.83,0.66,0.65,0.13,3.784141315242728e7
0.09,0.94,0.43,0.96,0.22,3.7975880246687904e7
0.72,0.31,0.53,0.17,0.03,3.777759806330006e7
0.6,0.51,0.16,0.74,0.14,3.773841282880698e7
0.99,0.78,0.59,0.34,0.45,3.7834951400290325e7
0.16,0.2,0.19,0.73,0.12,3.784366711343151e7
0.34,0.55,0.64,0.05,0.86,3.778875019850621e7
0.64,0.1,0.22,0.29,0.2,3.77916277146561e7
0.15,1.0,0.59,0.69,0.96,3.797280875323621e7
0.93,0.83,0.22,0.53,1.0,3.780248607887764e7
0.46,0.3,0.02,0.03,0.43,3.7709628629999295e7
0.44,0.42,0.55,0.73,0.34,3.779653081442031e7
0.19,0.44,0.17,0.64,0.65,3.780224069181045e7
0.1,0.6,0.03,0.36,0.29,3.78325647846872e7
0.43,0.42,0.2,0.24,0.23,3.772767463286973e7
0.77,0.58,0.42,0.74,0.76,3.778022117065709e7
0.91,0.05,0.26,0.84,0.44,3.7833006008180976e7
0.21,0.28,0.28,0.31,0.42,3.779818434358299e7
0.03,0.56,0.05,0.14,0.47,3.783945949443372e7
0.59,0.26,0.22,0.57,0.14,3.775606038140086e7
0.88,0.59,0.23,0.2,0.43,3.7749212821882226e7
0.68,0.35,0.05,0.33,0.63,3.771605811879311e7
0.79,0.31,0.93,0.27,0.44,3.785305294159628e7
0.1,0.98,0.43,0.38,0.11,3.796561312976662e7
0.3,0.97,0.21,0.87,0.33,3.7888454643015735e7
0.35,0.5,0.04,0.95,0.7,3.776701403736275e7
0.76,0.26,0.15,0.13,0.02,3.77430489968857e7
0.77,0.81,0.19,0.18,0.3,3.776485626056875e7
0.11,0.28,0.25,0.96,0.04,3.7865712652042285e7
0.93,0.4,0.6,0.15,0.51,3.780532229340015e7
0.94,0.45,0.27,0.17,0.52,3.776368124956151e7
0.2,0.78,0.8,0.29,0.13,3.789313614811411e7
0.65,0.33,0.37,0.91,0.72,3.778240223218942e7
0.7,0.61,0.13,0.65,0.14,3.773922888285771e7
0.85,0.86,0.68,0.37,0.13,3.7846486202939056e7
0.47,0.23,0.73,0.98,0.36,3.785574706592569e7
0.63,0.18,0.6,0.48,0.67,3.782510590483062e7
0.12,0.9,0.19,0.65,0.58,3.791305924313688e7
0.13,0.25,0.42,0.79,0.48,3.787024625706456e7
0.3,0.19,0.68,0.43,0.15,3.785440731930143e7
0.8,0.31,0.01,0.12,0.02,3.772411811948717e7
0.2,0.28,0.16,0.53,0.49,3.780357014872509e7
0.21,0.98,0.4,0.7,0.78,3.792568232786634e7
0.9,0.7,0.78,0.58,0.72,3.7844684343934506e7
0.68,0.78,0.57,0.35,0.9,3.780374740494028e7
0.81,0.02,0.67,0.96,0.12,3.778972733655911e7
0.26,0.6,0.3,0.27,0.82,3.778165532294824e7
0.9,0.6,0.55,0.28,0.71,3.779432374911875e7
0.61,0.14,0.03,0.9,0.34,3.777650412940977e7
0.01,0.01,0.97,0.31,0.88,3.831092789857387e7
0.3,0.77,0.59,0.35,0.91,3.783889295550907e7
0.2,0.1,0.05,0.7,1.0,3.784049727294881e7
0.88,0.59,0.76,0.6,0.66,3.783325259114769e7
0.9,0.34,0.5,0.37,0.25,3.780301258780028e7
0.16,0.1,0.67,0.62,0.36,3.7918145282518506e7
0.83,0.94,0.22,0.76,0.58,3.7830565263773784e7
0.47,0.68,0.22,0.91,0.35,3.77757773148774e7
0.53,0.34,0.76,0.6,0.3,3.7823008997174524e7
0.77,0.81,0.49,0.6,0.77,3.781341295636286e7
0.37,0.29,0.63,0.05,0.5,3.779651029928782e7
0.22,0.68,0.04,0.75,0.21,3.781085811236308e7
0.44,0.13,0.48,0.38,0.69,3.782270412765514e7
0.33,0.15,0.91,0.88,0.56,3.791249269353796e7
0.14,0.86,0.25,0.38,0.81,3.788344483522827e7
0.2,0.25,0.76,0.85,0.78,3.7897764459805384e7
0.21,0.78,0.24,0.76,0.83,3.784833443622855e7
0.44,0.14,0.6,0.96,0.51,3.7855292981642455e7
0.35,0.6,0.9,0.02,0.6,3.7829187778043084e7
0.91,0.62,0.31,0.26,0.23,3.776747639836083e7
0.43,0.72,0.35,0.47,0.85,3.7782199675535254e7
0.19,0.16,0.05,0.02,0.4,3.781929673844764e7
0.7,0.42,0.31,0.5,0.71,3.7749451365300134e7
0.1,0.04,0.04,0.04,0.6,3.791154961629905e7
0.85,0.7,0.41,0.33,0.52,3.778104550275653e7
0.6,0.88,0.7,0.42,0.6,3.785014024671747e7
0.01,0.32,0.22,0.73,0.37,3.791358454728122e7
0.2,0.13,0.81,0.9,0.44,3.793180932297606e7
0.35,0.36,0.55,0.75,0.67,3.781324674929837e7
0.66,0.06,0.1,0.62,0.88,3.778170031633403e7
0.97,0.69,0.64,0.13,0.51,3.781845546611382e7
0.33,0.8,0.08,0.47,0.53,3.779687737771149e7
0.22,0.44,0.24,0.81,0.29,3.780768444767168e7
0.98,0.94,0.82,0.45,0.56,3.789894387318107e7
0.15,0.44,0.79,0.97,0.03,3.791474749161107e7
0.84,0.5,0.83,0.01,0.2,3.781321761469587e7
0.73,0.44,0.77,0.06,0.45,3.779622390286972e7
0.14,0.76,0.59,0.99,0.68,3.791544005672971e7
0.41,0.26,0.12,0.59,0.75,3.775901482393381e7
0.59,0.1,0.3,0.14,0.97,3.7801375521669656e7
0.92,0.09,0.8,0.45,0.94,3.7908476302549675e7
0.48,0.67,0.02,0.07,0.28,3.771522215443527e7
0.63,0.75,0.98,0.8,0.97,3.787380647691389e7
0.25,0.16,0.02,0.57,0.61,3.780983324904448e7
1.0,0.45,0.88,0.2,0.83,3.785683144541184e7
0.53,0.81,0.24,0.38,0.43,3.777741938802179e7
0.46,0.89,0.18,0.01,0.42,3.7793171445660785e7
0.64,0.7,0.34,0.49,0.87,3.776434293860612e7
0.43,0.47,0.99,0.86,0.72,3.7870565730110765e7
0.38,0.96,0.77,0.61,0.78,3.7912840092854924e7
0.78,0.24,0.06,0.18,0.93,3.7743904707670175e7
0.39,0.1,0.97,0.9,0.17,3.792207825192662e7
0.59,0.61,0.09,0.98,0.79,3.774840135484344e7
0.43,0.91,0.87,0.52,0.11,3.789799703530218e7
0.76,0.33,0.59,0.22,0.19,3.7789599058643274e7
0.76,0.24,0.63,0.71,0.1,3.783326126996217e7
0.6,0.98,0.96,0.98,0.12,3.793359031727804e7
0.64,0.65,0.95,0.95,0.07,3.786359387461419e7
0.84,0.21,0.04,0.12,0.67,3.775998130331618e7
0.42,0.55,0.21,0.96,0.46,3.777058959572577e7
0.31,0.86,0.84,0.24,0.04,3.788792434706947e7
0.34,0.4,0.27,0.86,0.85,3.778530554669154e7
0.25,0.99,0.08,0.57,0.17,3.789165463467941e7
0.61,0.05,0.93,0.37,0.63,3.790911489750139e7
0.27,0.76,0.53,0.38,0.37,3.783773517566698e7
0.06,0.66,0.5,0.66,0.27,3.79311012127098e7
0.92,0.45,0.87,0.88,0.33,3.78695056231221e7
0.72,0.48,0.39,0.51,0.86,3.775960172191709e7
0.39,0.6,0.16,0.94,0.29,3.777377634574119e7
