α_v,α_s,α_v_error,α_s_error,decay,MSE
0.07,0.66,0.54,0.28,0.46,1.117736220666399e7
0.41,0.07,0.25,0.37,0.73,1.1225576042753924e7
0.53,0.98,0.62,0.25,0.28,1.1116070310062964e7
0.81,0.32,0.42,0.87,0.62,1.1219398496516708e7
0.85,0.5,0.01,0.86,0.06,1.1194510053080631e7
0.8,0.57,0.75,0.87,0.01,1.1185304259442773e7
0.16,0.96,0.22,0.35,0.54,1.110536204407112e7
0.62,0.86,0.74,0.67,0.8,1.1131694203885099e7
0.86,0.34,0.99,0.67,0.8,1.1220931414475083e7
0.85,0.28,0.61,0.27,0.03,1.1221943344269212e7
0.41,0.5,0.27,0.88,0.82,1.119454079971539e7
0.62,0.57,0.94,0.85,0.18,1.1185962572339606e7
0.43,0.13,0.79,0.8,0.95,1.124300246256864e7
0.68,0.83,0.42,0.16,0.97,1.1132935050963182e7
0.7,0.12,0.34,0.47,0.58,1.1223662624842511e7
0.2,0.2,0.57,0.23,0.83,1.1237728220141293e7
0.4,0.9,0.66,0.5,0.38,1.1130176807876589e7
0.74,0.51,0.73,0.12,0.28,1.1192321531149935e7
0.71,0.84,0.95,0.15,0.35,1.1137695639697544e7
0.33,0.61,0.46,0.47,0.53,1.1177633331544574e7
0.7,0.07,0.23,0.67,0.79,1.123159766142367e7
0.28,0.92,0.03,0.96,0.7,1.1115252588711185e7
0.17,0.2,0.81,0.55,0.59,1.1248744574013412e7
0.96,1.0,0.95,0.26,0.68,1.1130148028869327e7
0.45,0.39,0.33,0.57,0.24,1.1210027330881322e7
0.22,0.4,0.43,0.28,0.19,1.1214092108352866e7
0.18,0.63,0.43,0.6,0.42,1.1171751412827142e7
0.84,0.05,0.9,0.91,0.32,1.1253767705958957e7
0.84,0.93,0.58,0.69,0.95,1.1126668193035744e7
0.87,0.78,0.08,0.98,0.32,1.1148650383165315e7
0.13,0.41,0.12,0.09,0.93,1.1193655408334464e7
0.16,0.64,0.41,0.16,0.26,1.1167887693422629e7
0.81,0.37,0.15,0.61,0.82,1.1210460205042224e7
0.87,0.5,0.94,0.62,0.2,1.1199672800396401e7
0.84,0.75,0.82,0.28,0.15,1.1154660150605567e7
0.84,0.62,0.4,0.06,0.52,1.1174677013376992e7
0.53,0.13,0.59,0.65,0.62,1.1232363941771524e7
0.42,0.27,0.94,0.8,0.45,1.1236738837382767e7
0.2,0.44,0.14,0.29,0.26,1.1196393978852935e7
0.35,0.97,0.35,0.8,0.3,1.1117695258459838e7
0.64,0.38,0.49,0.96,0.02,1.1212393310486726e7
0.92,0.23,0.97,0.19,0.06,1.122948538924316e7
0.31,0.68,0.03,0.15,0.22,1.1153600677637767e7
0.76,0.3,0.2,0.43,0.96,1.1215922633376136e7
0.67,0.2,0.64,0.72,0.54,1.1227790415067602e7
0.89,0.19,0.05,0.91,0.1,1.1230793182088085e7
0.67,0.72,0.88,0.19,0.4,1.1156282141170096e7
0.84,0.98,0.6,0.03,0.74,1.1121523361659322e7
0.68,0.48,0.56,0.22,0.46,1.119486191237821e7
0.21,0.14,0.06,0.18,0.77,1.1219998905592117e7
0.73,0.08,0.77,0.91,0.96,1.1242633480972957e7
0.13,1.0,0.13,0.58,0.17,1.1093667872050848e7
0.53,0.67,0.11,0.26,0.25,1.1156229540448429e7
0.56,0.1,0.08,0.82,0.51,1.123244462598092e7
0.1,0.85,0.46,0.19,0.08,1.1131013950673325e7
0.03,0.02,0.02,0.68,0.27,1.1296807006858576e7
0.76,0.03,0.35,0.76,0.46,1.125656998568014e7
0.99,0.74,0.14,0.78,0.3,1.1164418043044155e7
0.07,0.37,0.37,0.13,0.48,1.1218917630083937e7
0.38,0.41,0.8,0.02,0.88,1.121827333129172e7
0.6,0.07,0.46,0.33,0.39,1.1221862664845077e7
0.02,0.72,0.59,0.45,0.48,1.1218768632602824e7
1.0,0.99,0.66,0.82,0.29,1.1134407947334636e7
0.21,0.56,0.25,0.56,0.51,1.11796380351764e7
0.53,0.55,0.19,0.01,0.99,1.1180601176733902e7
0.48,0.86,0.35,0.34,0.25,1.1127408662973441e7
0.16,0.69,0.21,0.54,0.34,1.1147258633839294e7
0.14,0.9,0.03,0.69,0.58,1.1099804326546432e7
0.89,0.79,0.8,0.69,0.76,1.1151253144434836e7
0.37,0.16,0.33,0.93,0.31,1.123859077823937e7
0.18,0.17,0.56,0.15,0.67,1.1237853901372671e7
0.57,0.89,0.55,0.71,0.92,1.1125524817262117e7
0.97,0.46,0.92,0.79,0.13,1.1211575685983498e7
0.11,0.03,0.03,0.82,0.42,1.1258978455552839e7
0.64,0.19,0.8,0.93,0.41,1.123342934169555e7
0.48,0.13,0.01,0.97,0.24,1.1234540287452038e7
0.45,0.87,0.37,0.52,0.35,1.1126900936904794e7
0.77,0.24,0.49,0.07,0.37,1.1221914731763575e7
0.9,0.98,0.77,1.0,1.0,1.1128707016872156e7
0.3,0.07,0.13,0.42,0.23,1.1226429938957013e7
0.49,0.21,0.13,0.65,0.58,1.1224539499901356e7
0.3,0.53,0.76,0.12,0.68,1.1201860095150806e7
0.51,0.48,0.8,0.87,0.11,1.1203247934270095e7
0.03,0.71,0.07,0.3,0.11,1.11674377480279e7
0.09,0.52,0.45,0.25,0.51,1.1193468591157574e7
0.7,0.22,0.48,0.29,0.57,1.122223382282155e7
0.69,0.28,0.97,0.2,0.43,1.1222990486382738e7
0.86,0.99,0.9,0.63,0.26,1.1123767464719366e7
0.08,0.3,0.74,0.94,0.4,1.1250931993012354e7
0.87,0.95,0.68,0.54,0.35,1.1126497720932536e7
0.05,0.55,0.06,0.39,0.46,1.1173471983189521e7
0.93,0.72,0.77,0.41,0.17,1.1164899181994956e7
0.59,0.05,0.71,0.96,0.03,1.1258086346429419e7
0.27,0.29,0.05,0.23,0.58,1.1217177784288377e7
0.43,0.4,0.07,0.71,0.02,1.1205860444703482e7
0.74,0.82,0.71,0.61,0.04,1.113842575660213e7
0.1,0.52,0.5,0.93,0.97,1.1198972288332557e7
0.02,0.47,0.26,0.13,0.46,1.124566454763266e7
0.34,0.21,0.87,0.34,0.61,1.1240785838342167e7
0.12,0.64,0.08,0.44,0.15,1.1144408996261388e7
0.64,0.86,0.18,0.64,0.85,1.1125114308328085e7
0.45,0.67,0.39,0.37,0.91,1.116152584713338e7
0.43,0.44,0.03,0.75,0.84,1.1199341291063786e7
0.84,0.14,0.64,0.94,0.38,1.1235680481035268e7
0.81,0.52,0.12,0.79,0.14,1.1189455613535622e7
0.33,0.75,0.68,0.51,0.96,1.115713598086929e7
0.64,0.91,0.72,0.04,0.79,1.1125166139219534e7
0.88,0.1,0.68,0.32,0.55,1.1226795325082215e7
0.94,0.11,0.16,0.81,0.85,1.1236413047680987e7
0.14,0.89,0.3,0.25,0.33,1.111604486929113e7
0.25,0.49,0.13,0.76,0.21,1.1192095432972167e7
0.36,0.13,0.84,0.81,0.55,1.1248036469579164e7
0.47,0.68,0.53,0.63,0.67,1.1161960828954097e7
0.88,0.82,0.06,0.2,0.2,1.1141225370378662e7
0.52,0.74,0.65,0.89,0.76,1.1152958296399817e7
0.18,0.69,0.24,0.35,0.91,1.115072137768662e7
0.7,0.35,0.32,0.7,0.03,1.1212296579532854e7
0.81,0.68,0.99,0.41,0.54,1.1166764238108557e7
0.21,0.67,0.14,0.98,0.51,1.1156376311462067e7
0.36,0.98,0.51,0.74,0.17,1.1119984098840982e7
0.09,0.34,0.91,0.48,0.84,1.1248838456183631e7
0.76,0.51,0.02,0.67,0.77,1.1188038856303403e7
0.07,0.71,0.46,0.26,0.53,1.116139804550067e7
0.11,0.55,0.01,0.36,0.59,1.1157258131726526e7
0.25,0.86,0.12,0.34,0.02,1.1121611960156888e7
0.63,0.14,0.57,0.07,0.58,1.1224204077110345e7
0.96,0.22,0.38,0.52,0.3,1.1230052685565922e7
0.01,0.04,0.32,0.43,0.49,1.1302345619170565e7
0.86,0.15,0.76,0.33,0.81,1.1227931981271187e7
0.34,0.06,0.45,0.03,0.1,1.1219753521385297e7
0.67,0.14,0.76,0.43,0.21,1.122712412457249e7
0.41,0.91,0.95,0.13,0.34,1.113565908496638e7
0.16,0.37,0.36,0.43,1.0,1.1213710013346368e7
0.35,0.04,0.75,0.27,0.77,1.1236832993886396e7
0.47,0.1,0.03,0.98,0.71,1.1239524688312816e7
0.22,0.46,0.4,0.03,0.56,1.120435168887012e7
0.32,0.5,0.51,0.38,0.89,1.1199473149171311e7
0.53,0.1,0.06,0.92,0.29,1.1236295478941604e7
0.92,0.87,0.57,0.03,0.33,1.1140445623883799e7
0.8,0.51,0.1,0.07,0.17,1.1189555094963763e7
0.32,0.68,0.54,0.65,0.54,1.1167002722907163e7
0.62,0.58,0.79,0.23,0.45,1.1180642977197463e7
0.19,0.48,0.93,0.76,0.46,1.1222135565498484e7
0.9,0.49,0.55,0.26,0.23,1.1199519672642808e7
0.85,0.27,0.8,0.43,1.0,1.1224245748387352e7
0.48,0.02,0.28,0.27,0.29,1.123967456629071e7
0.74,0.58,0.22,0.26,0.12,1.1175950612481795e7
0.04,0.74,0.11,0.12,0.28,1.1150500993991382e7
0.88,0.82,0.56,0.79,0.02,1.114459867418466e7
0.37,0.71,0.27,0.75,0.15,1.1154172508866139e7
0.18,0.66,0.34,0.18,0.62,1.116177839770741e7
0.06,0.5,0.66,0.97,0.23,1.1225277517346561e7
0.59,0.55,0.26,0.02,0.31,1.118082308175945e7
0.67,0.77,0.59,0.76,0.18,1.1144665364380542e7
0.12,0.78,0.98,0.37,0.08,1.1173851274349408e7
0.94,0.27,0.56,0.34,0.3,1.1226268966080373e7
0.39,0.21,0.26,0.38,0.09,1.1226887386577148e7
0.91,0.25,0.46,0.43,0.89,1.1225855069801925e7
0.71,0.13,0.86,0.71,0.65,1.1232181607300408e7
0.48,0.86,0.3,0.14,0.25,1.112726493918401e7
0.89,0.27,0.48,0.1,0.62,1.1223389286614705e7
0.77,0.18,0.68,0.68,0.51,1.122842399808118e7
0.63,0.61,0.24,0.25,0.32,1.1168885731347494e7
0.11,0.85,0.47,0.2,0.65,1.1131221327414654e7
0.27,0.79,0.89,0.67,0.41,1.1159769044969577e7
0.7,0.97,0.36,0.63,0.17,1.1114362193357056e7
0.89,0.35,0.28,0.93,0.87,1.1218835948753057e7
0.11,0.08,0.36,0.77,0.47,1.1242675808593132e7
0.88,0.41,0.25,0.77,0.4,1.1209722403495293e7
0.86,0.62,0.06,0.19,0.37,1.117351569953772e7
0.43,0.63,0.45,0.24,0.52,1.1170958791645382e7
0.97,0.59,0.14,0.85,0.62,1.118804673914099e7
0.63,0.29,0.88,1.0,0.57,1.1227378573361035e7
0.12,0.86,0.83,0.57,0.49,1.1152047425172266e7
0.84,0.89,0.62,0.36,0.65,1.1131464255135838e7
0.44,0.21,0.66,0.3,0.17,1.123146715762581e7
0.46,0.12,0.13,0.96,0.03,1.1237383276944023e7
0.47,0.36,0.81,0.57,0.67,1.1220745937093224e7
0.93,0.37,0.97,0.54,1.0,1.1219752416576976e7
0.28,0.8,0.39,0.13,0.08,1.1141669160105584e7
0.93,0.84,0.68,0.16,0.32,1.1145716342939751e7
0.57,0.73,0.05,0.08,0.76,1.1145185301589038e7
0.25,0.96,0.24,0.96,0.55,1.111633273593532e7
0.65,0.57,0.73,0.51,0.81,1.1181480083081814e7
0.52,0.89,0.57,0.1,0.44,1.1126807556129726e7
0.98,0.65,0.86,0.65,0.91,1.1181520284879448e7
0.6,0.22,0.67,0.77,0.47,1.1228818188306356e7
0.97,0.93,0.3,0.48,0.82,1.1134786178452631e7
0.43,0.1,0.37,0.33,0.82,1.1226889468238832e7
0.11,0.83,1.0,0.84,0.22,1.1169778080514345e7
0.43,0.37,1.0,0.14,0.55,1.1224112757711729e7
0.88,0.52,0.31,0.81,0.27,1.1193954320386538e7
0.09,0.25,0.83,0.56,0.79,1.1253746547317702e7
0.45,0.95,0.29,0.23,0.23,1.1115452612753991e7
0.71,0.46,0.06,0.08,0.49,1.1194498492761165e7
0.98,0.43,0.8,0.56,0.67,1.1214546112180233e7
0.9,0.42,0.13,0.99,0.58,1.1210537979992002e7
0.21,0.1,0.76,0.78,0.62,1.1255150871295549e7
0.58,0.67,0.09,0.44,0.68,1.1155739211832058e7
0.81,0.62,0.61,0.09,0.84,1.1174657545133635e7
0.68,0.7,0.27,0.31,0.41,1.115312532866608e7
0.13,0.95,0.61,0.99,1.0,1.1129978947337091e7
0.83,0.33,0.31,0.38,0.22,1.1215479555260845e7
0.46,0.64,0.71,0.76,0.88,1.117373998187317e7
0.17,0.13,0.96,0.51,0.16,1.1255881223542359e7
0.36,0.46,0.87,0.91,0.83,1.1215718634341631e7
0.11,0.61,0.37,0.96,0.91,1.1172229193153463e7
0.61,0.24,0.58,0.02,0.6,1.1223362189676885e7
0.6,0.14,0.08,0.49,0.38,1.1222260751407513e7
0.06,0.15,0.13,0.35,0.57,1.1222020001110429e7
0.77,0.3,0.05,0.47,0.77,1.121541517298026e7
0.74,0.24,0.14,0.84,0.37,1.1223039730440542e7
0.5,0.36,0.36,0.21,0.71,1.1212231662905864e7
0.42,0.87,0.37,0.05,0.79,1.1128770974753048e7
0.68,0.81,0.76,0.68,0.81,1.1139714030835405e7
0.33,0.35,0.24,0.34,0.45,1.1215665596468914e7
0.4,0.47,0.14,0.43,0.57,1.1195101540492482e7
0.12,0.08,0.75,0.11,0.73,1.1241133535745306e7
0.92,0.41,0.32,0.48,0.92,1.121081693275061e7
0.54,0.89,0.99,0.85,1.0,1.113391715382813e7
0.52,0.43,0.91,0.79,0.86,1.1211813871002898e7
0.89,0.03,0.52,0.48,0.33,1.1244870386167686e7
0.6,0.59,0.32,0.49,0.02,1.1173370232537292e7
0.26,0.81,0.68,0.5,0.96,1.1149011412108988e7
0.75,0.13,0.77,0.38,0.26,1.1226212112480205e7
0.68,0.64,0.34,0.47,0.89,1.1164716703335866e7
0.05,0.75,0.8,0.76,0.49,1.1192171274369223e7
0.32,0.59,0.08,0.37,0.96,1.1171984155509098e7
0.83,0.88,0.33,0.39,0.54,1.1130138664210841e7
0.1,0.27,0.44,0.23,0.15,1.1228225337625615e7
0.71,0.58,0.04,0.95,0.37,1.1176264529785722e7
0.83,0.47,0.67,0.5,0.63,1.1200353445898468e7
0.39,0.28,0.3,0.11,0.87,1.1222962292031977e7
0.06,0.19,0.14,0.23,0.84,1.1222763100703623e7
0.33,0.73,0.87,0.99,0.33,1.1168626851866663e7
1.0,0.19,0.68,0.49,0.77,1.1234556638329513e7
0.06,0.97,0.84,0.75,0.69,1.1156349849186411e7
0.11,0.72,0.9,0.13,0.59,1.1181626660705464e7
1.0,0.39,0.9,0.86,0.71,1.1222753737975774e7
0.28,0.13,0.35,0.1,0.57,1.1230552578705732e7
0.57,0.22,0.59,0.26,0.36,1.1225094690793566e7
0.01,0.24,0.57,0.32,0.11,1.1295510403242499e7
0.24,0.32,0.82,0.5,0.22,1.123695537147692e7
0.36,0.3,0.83,0.62,0.58,1.12338392209168e7
0.11,0.24,0.16,0.11,0.37,1.1213932417444525e7
0.28,0.8,0.1,0.26,0.06,1.1132163815345634e7
0.11,0.07,0.37,0.48,0.21,1.123021544633395e7
0.7,0.79,0.69,0.76,0.03,1.1142782857606832e7
0.22,0.92,0.41,0.79,0.17,1.1124158159603905e7
0.44,0.9,0.83,0.05,0.77,1.1133247160185277e7
0.97,0.68,0.23,0.12,0.92,1.1172476378770413e7
1.0,0.14,0.78,0.83,0.31,1.1240522533537446e7
0.32,0.43,0.79,0.99,0.75,1.1221628282091063e7
0.17,0.28,0.76,0.4,0.6,1.1240646940281168e7
0.03,0.62,0.78,0.99,0.34,1.1236195003714547e7
0.72,0.89,0.71,0.76,0.37,1.1128375533329662e7
0.5,0.03,0.2,0.8,0.65,1.126244958545126e7
0.5,0.23,0.95,0.63,0.15,1.123392242510245e7
0.12,0.65,0.05,0.38,0.58,1.1140423130243376e7
0.45,0.51,0.18,0.49,0.5,1.118810446217522e7
0.12,0.65,0.34,1.0,0.76,1.1162750692412391e7
0.78,0.05,0.75,0.3,0.92,1.1223891958876422e7
0.37,0.13,0.6,0.61,0.5,1.1238643355310354e7
0.86,0.76,0.11,0.7,0.95,1.1149805524212647e7
0.78,0.88,0.72,0.85,0.69,1.1132164094564423e7
0.42,0.82,0.93,0.77,0.76,1.1147973921349086e7
0.92,0.09,0.74,0.34,0.4,1.1228861550880222e7
0.45,0.25,0.96,0.76,0.78,1.1236581153084612e7
0.84,0.53,0.03,0.63,0.33,1.118792448688689e7
0.74,0.43,0.55,0.21,0.16,1.1202773450304406e7
0.25,0.91,0.34,0.56,0.15,1.1122482396743022e7
0.35,0.54,0.03,0.35,0.14,1.1180666329245184e7
0.57,0.68,0.89,0.25,0.18,1.1164685679454286e7
0.86,0.52,0.87,0.8,0.29,1.1196426659553658e7
0.62,0.94,0.17,0.35,0.46,1.1113845538278539e7
0.34,0.33,0.5,0.09,0.16,1.1223592253240243e7
0.09,0.5,0.79,0.48,0.34,1.1218992914830832e7
0.04,0.19,0.57,0.62,0.85,1.127003151397153e7
0.16,0.84,0.57,0.32,0.27,1.1139120620355077e7
0.66,0.79,0.52,0.58,0.52,1.1139736314486928e7
0.82,0.8,0.06,0.34,0.2,1.1139941134835197e7
0.64,0.5,0.62,0.1,0.37,1.1192612185358446e7
0.96,0.69,0.04,0.3,0.71,1.1168814373009093e7
0.67,0.5,0.94,0.67,0.32,1.119642679065888e7
0.96,0.77,0.13,0.03,0.14,1.1156820602623902e7
0.62,0.51,0.24,0.12,0.35,1.1187022567316022e7
0.24,0.08,1.0,0.58,0.21,1.1257016751500376e7
0.48,0.75,0.13,0.04,0.8,1.1143234491854409e7
0.37,0.14,0.59,0.49,0.73,1.1236310696544915e7
1.0,0.47,0.34,0.98,0.16,1.1210673655925553e7
0.87,0.72,0.31,0.99,0.01,1.115996643714508e7
0.13,0.4,0.53,0.59,0.17,1.1217542672270633e7
0.6,0.15,0.96,0.37,0.96,1.1230372807318853e7
0.14,0.32,0.8,0.3,0.11,1.1239393143891785e7
0.35,0.32,0.61,0.16,0.99,1.122645967203016e7
0.69,0.42,0.64,0.43,0.17,1.120472639835017e7
0.17,0.94,0.81,0.44,0.02,1.113782782535475e7
0.67,0.44,0.54,0.29,0.17,1.120074198163557e7
0.87,0.58,0.58,0.9,0.78,1.1185467419844829e7
0.02,0.21,0.2,0.64,0.67,1.1276073548305832e7
0.12,0.96,0.32,0.34,0.97,1.110729267746642e7
0.51,0.9,0.44,0.22,0.64,1.1123037715875743e7
0.85,0.09,0.11,0.49,0.43,1.1225754240950808e7
0.86,0.48,0.52,0.5,0.46,1.1199081553550486e7
0.77,0.46,0.6,0.68,0.3,1.120035658020052e7
0.05,0.35,0.25,0.69,0.28,1.1226939052151332e7
0.66,0.27,0.94,0.79,0.21,1.1226847967170598e7
0.86,0.74,0.56,0.45,0.99,1.1155334364393044e7
0.75,0.56,0.08,0.23,0.14,1.1178850796278968e7
0.85,0.76,0.37,0.82,0.79,1.1151177230274819e7
0.51,0.99,0.73,0.96,0.68,1.1120339239295285e7
0.75,0.26,0.37,0.37,0.36,1.121976418817839e7
0.37,0.16,0.43,0.56,0.76,1.1233785500242991e7
0.39,0.53,0.48,0.22,0.62,1.119141819238879e7
0.84,0.92,0.65,0.87,0.58,1.1129421753676321e7
0.47,0.76,0.77,0.17,0.06,1.1151935664938329e7
0.17,0.35,0.39,0.8,0.97,1.1220807603254717e7
0.88,0.35,0.76,0.32,0.88,1.1217797048089206e7
0.94,0.47,0.17,0.58,0.97,1.120360400428509e7
0.14,0.46,0.08,0.88,0.66,1.1186971084199943e7
0.43,0.69,0.6,0.57,0.8,1.116251577042564e7
0.86,0.14,0.01,0.04,0.99,1.1223119521778546e7
0.32,0.3,0.73,0.83,0.67,1.1235585763665956e7
0.94,0.48,0.02,0.84,0.79,1.1202859386879243e7
0.29,0.3,0.49,0.11,0.89,1.1227806316019326e7
0.56,0.01,0.33,0.45,0.71,1.127323117995009e7
0.87,0.66,0.19,0.09,0.73,1.116816585725247e7
0.87,0.1,0.55,0.27,0.27,1.1224983461659692e7
0.95,0.07,0.36,0.98,0.91,1.1249261781166878e7
0.06,0.17,0.05,0.44,0.48,1.1216660489420949e7
0.73,0.01,0.59,0.14,0.93,1.1246182278028458e7
0.87,0.31,0.7,0.33,0.59,1.1220869637801193e7
0.13,0.37,0.36,0.09,0.7,1.121250520145511e7
0.39,0.8,0.41,0.78,0.92,1.1140994638598869e7
0.79,0.85,0.79,0.63,0.57,1.1136388658071335e7
0.35,0.36,0.94,0.9,0.84,1.1232292603892952e7
0.88,0.55,0.97,0.59,0.78,1.1192250362584984e7
0.4,0.24,0.29,0.7,0.56,1.1227898315358037e7
0.67,0.81,1.0,0.48,0.56,1.1142146715763444e7
0.68,0.9,0.08,0.21,0.33,1.1119448054601122e7
0.54,0.57,0.07,0.38,0.77,1.1174352082180893e7
0.33,0.16,0.57,0.7,0.95,1.1240217644459676e7
0.03,0.08,0.94,0.22,0.98,1.1289469148922503e7
0.09,0.93,0.31,0.35,0.04,1.1109711055402782e7
0.92,0.9,0.23,0.58,0.19,1.1133723703000322e7
0.39,0.11,0.44,0.57,0.11,1.1234522105279908e7
0.25,0.7,0.01,0.81,0.14,1.1147186751097944e7
0.67,0.86,0.4,0.56,0.82,1.1127597084896032e7
0.02,0.54,0.98,0.83,0.06,1.1267860336171355e7
0.07,0.37,0.85,0.8,0.39,1.1250048396067709e7
0.9,0.48,0.35,0.06,0.85,1.1200257314381234e7
0.87,0.39,0.37,0.92,0.98,1.1213553478823459e7
0.51,0.31,0.29,0.75,0.3,1.1218950301865295e7
0.7,0.13,0.66,0.2,1.0,1.1223956283752061e7
0.69,0.94,0.97,0.78,0.85,1.112485352433294e7
0.14,0.59,0.5,0.47,0.43,1.1181196562468812e7
0.23,0.38,0.84,0.89,0.14,1.1233521914194651e7
0.98,0.71,0.2,0.06,0.86,1.1168533331062824e7
0.01,0.75,0.81,0.5,0.01,1.1242297032374743e7
0.21,0.23,0.08,0.07,0.84,1.1220124977201559e7
0.63,0.76,0.07,0.82,0.17,1.1140873744260196e7
0.82,0.08,0.34,0.69,0.58,1.1232656291700438e7
0.8,0.26,0.59,0.05,0.51,1.1221997169104166e7
0.3,0.47,0.53,0.4,0.19,1.1205671260586895e7
0.02,0.68,0.15,0.4,0.62,1.1197161021308403e7
0.31,1.0,0.02,0.41,0.79,1.110479916847073e7
0.58,0.6,0.91,0.75,0.24,1.1180306960178535e7
0.16,0.49,0.72,0.17,0.97,1.1211163659646867e7
0.68,0.66,0.2,0.56,0.67,1.115991225078072e7
0.38,0.01,0.06,0.39,0.58,1.1272635211820792e7
0.93,0.84,0.16,0.62,0.19,1.1142696287925515e7
0.79,0.31,0.22,0.27,0.52,1.1215492926778156e7
0.08,0.3,0.79,0.04,0.85,1.1249128487331882e7
0.15,0.9,0.31,0.1,0.81,1.1117057652365604e7
0.55,0.9,0.27,0.52,0.93,1.1119839594333079e7
0.95,0.29,0.12,0.23,0.01,1.1223467875430657e7
0.07,0.8,0.78,0.57,0.35,1.1169125877463866e7
0.96,0.81,0.54,0.53,0.83,1.115158954266686e7
0.69,0.89,0.91,0.68,0.51,1.1129792449228253e7
0.44,0.9,0.27,0.77,0.91,1.112220341713525e7
0.96,0.58,0.01,0.55,0.31,1.1187281740715101e7
0.53,0.35,0.02,0.47,0.66,1.12090169794936e7
0.17,0.81,0.12,0.57,0.66,1.112191605535101e7
0.15,0.67,0.41,0.08,0.83,1.116184649226566e7
0.73,0.26,0.06,0.91,0.97,1.122171647108639e7
0.14,0.84,0.76,0.15,0.79,1.1150219069582986e7
0.43,0.48,0.39,0.75,0.93,1.1198592155233953e7
0.84,0.47,0.06,0.4,0.34,1.1196981228160033e7
0.41,0.19,0.67,0.61,0.7,1.1236001024096234e7
0.3,0.05,0.59,0.46,0.12,1.1243707127681632e7
0.73,0.1,0.03,0.43,0.79,1.1220798351024251e7
0.98,0.2,0.52,0.89,0.16,1.1236097948992277e7
0.35,0.19,0.18,0.42,0.25,1.1227218630427077e7
0.61,0.7,0.67,0.78,0.17,1.1158131558244307e7
0.9,0.22,0.81,0.17,0.61,1.122812925535259e7
0.94,0.83,0.13,0.19,0.71,1.1145053801308736e7
0.81,0.51,0.37,0.94,0.31,1.1193662109604545e7
0.83,0.41,0.83,0.38,0.77,1.1209637902517304e7
0.53,0.13,0.3,0.54,0.05,1.1226717251873348e7
0.3,0.09,0.67,0.25,0.87,1.1236348047089092e7
0.02,0.65,0.29,0.75,0.39,1.1213773781017993e7
0.46,0.74,0.84,0.94,0.03,1.115886583752364e7
0.79,0.15,0.93,0.82,0.93,1.1233869883124178e7
0.64,0.84,0.44,0.44,0.61,1.11304982554201e7
0.65,0.4,0.24,0.17,0.12,1.1203726360390317e7
0.03,0.27,0.01,0.37,0.53,1.1242351724881826e7
0.28,0.14,0.63,0.11,0.28,1.1238322639115289e7
0.69,0.57,0.33,0.95,0.09,1.1180021575763429e7
0.13,0.97,0.1,0.49,0.25,1.1093937746217556e7
0.55,0.54,0.28,0.31,0.34,1.1182329761789039e7
0.14,0.37,0.24,0.45,0.01,1.1206691207136508e7
0.8,0.24,0.55,0.76,0.6,1.1225694255686445e7
0.99,0.2,0.75,0.71,0.98,1.1235705168139916e7
0.04,0.82,0.95,0.39,0.15,1.1198464438344533e7
0.62,0.58,0.43,0.4,0.51,1.117626988842266e7
0.04,0.63,0.38,0.82,0.05,1.1195360912357084e7
0.66,0.37,0.6,0.55,0.97,1.1211462771178823e7
0.99,0.72,0.59,0.59,0.88,1.1169070108003546e7
0.35,0.61,0.25,0.78,0.8,1.1173533921799764e7
0.49,0.49,0.6,0.41,0.24,1.1196946632994935e7
0.18,0.59,0.77,0.26,0.32,1.1194664913332788e7
0.46,0.93,0.59,0.16,0.47,1.1123293579528786e7
0.61,0.16,0.17,0.42,0.81,1.1222155351994332e7
0.13,0.57,0.24,0.23,0.78,1.1170116832654433e7
0.83,0.09,0.4,0.42,0.23,1.1224974008399729e7
0.91,1.0,0.16,0.46,0.77,1.1121092341818584e7
0.16,0.09,0.76,0.5,0.82,1.124906786799196e7
0.83,0.48,0.44,0.69,0.26,1.119803751576403e7
0.71,0.55,0.42,0.78,0.06,1.1183429181321433e7
0.82,0.86,0.52,0.48,0.68,1.1133755075519985e7
1.0,0.24,0.94,0.42,0.21,1.1233450574123062e7
0.45,0.09,0.5,0.01,0.85,1.12241515030998e7
0.52,0.31,0.94,0.72,0.49,1.122697533968121e7
0.61,0.9,0.04,0.85,0.8,1.1118955403791558e7
0.41,0.56,0.73,0.54,0.68,1.1190393262730919e7
0.9,0.29,0.21,0.22,0.9,1.122112944078296e7
0.14,0.61,0.13,0.47,0.21,1.1156580707586762e7
0.1,0.96,0.92,0.12,0.56,1.1148230658872962e7
0.18,0.74,0.79,0.84,0.1,1.1168666251681075e7
0.46,0.61,0.76,0.71,0.24,1.1180066519629488e7
0.63,0.34,0.17,0.51,0.37,1.1210995453337505e7
0.29,0.12,0.71,0.05,0.31,1.1239049971701667e7
0.39,0.35,0.03,0.68,0.79,1.1212404781288778e7
0.27,0.8,0.95,0.86,0.75,1.1161261815275863e7
0.51,0.43,0.9,0.74,0.69,1.1211733394253831e7
0.56,0.43,0.6,0.35,0.65,1.12043311585976e7
0.8,0.61,0.91,0.7,0.21,1.1178688973324474e7
0.86,0.07,0.46,0.36,0.14,1.1224989599065926e7
0.91,0.56,0.73,0.05,0.57,1.1190676575325292e7
0.56,0.29,0.26,0.73,0.3,1.1219335289085995e7
0.17,0.6,0.87,0.1,0.62,1.1198132990997432e7
0.76,0.78,1.0,0.19,0.22,1.1148564019989276e7
0.62,0.56,0.04,0.03,0.57,1.1176777462340832e7
